Line	Spkr	StTime	Content	EnTime
388	PRV_se0_ag3_m_02	482.0863	(pause 0.35)	482.4366
389	PRV_se0_ag3_m_02	482.4366	a lot of Saturdays you had to keep /right on [rolling/.]	485.1137
390	PRV_int_01	484.7019	[Yeah.]	485.1327
391	PRV_se0_ag3_m_02	485.3125	Yeah.	485.7764
392	PRV_int_01	486.1598	You remember any, uh, games you used to play or kids used to play with in [/inaudible/?]	490.0602
393	PRV_se0_ag3_m_02	489.5584	[Well]	490.0980
394	PRV_se0_ag3_m_02	490.4199	actually	491.0569
395	PRV_se0_ag3_m_02	491.0569	(pause 1.06)	492.1125
396	PRV_se0_ag3_m_02	492.1125	at that time,	493.1775
397	PRV_se0_ag3_m_02	493.1775	(pause 1.45)	494.6259
398	PRV_se0_ag3_m_02	494.6259	uh,	495.4732
399	PRV_se0_ag3_m_02	495.4732	(pause 0.73)	496.2002
400	PRV_se0_ag3_m_02	496.2002	there weren't much	496.7919
401	PRV_se0_ag3_m_02	496.7919	(pause 0.14)	496.9339
402	PRV_se0_ag3_m_02	496.9339	out there you could get to play with [then, you know], or	499.5183
403	PRV_int_01	498.6474	[Mm-hm.]	499.1396
404	PRV_se0_ag3_m_02	499.9112	Like it is now,	500.7348
405	PRV_se0_ag3_m_02	500.7348	(pause 0.21)	500.9478
406	PRV_se0_ag3_m_02	500.9478	playing ball and stuff like that, you know, that weren't even out here then.	504.4060
407	PRV_int_01	504.4628	Mm-hm.	504.9266
408	PRV_se0_ag3_m_02	505.5041	And I remember, uh,	506.9005
409	PRV_se0_ag3_m_02	506.9005	(pause 2.06)	508.9575
410	PRV_se0_ag3_m_02	508.9575	I played ball a little bit out at school there and stuff like that, but that w- [that was about it.]	513.1087
411	PRV_se0_ag3_m_02	513.1087	(pause 2.22)	515.3315
412	PRV_se0_ag3_m_02	515.3315	And a lot of stuff [right /?/- not]	517.3716
413	PRV_se0_ag3_m_02	517.3716	(pause 0.93)	518.2993
414	PRV_se0_ag3_m_02	518.2993	You wont- wont even into it like you is now, no way.	520.9812
415	PRV_int_01	521.1327	Yeah.	521.5019
416	PRV_se0_ag3_m_02	521.7480	Yeah.	522.3160
417	PRV_int_01	522.2687	So what'd you do to	523.1728
418	PRV_int_01	523.2864	have fun or	524.2189
419	PRV_int_01	524.2189	(pause 0.11)	524.3325
420	PRV_int_01	524.3325	pass the time when you were young?	525.8188
421	PRV_se0_ag3_m_02	526.1075	Well, I-	526.8392
422	PRV_se0_ag3_m_02	526.8392	(pause 0.18)	527.0191
423	PRV_se0_ag3_m_02	527.0191	let's go play with other children and stuff like that on Sunday, like I said, and that mostly about it.	531.3928
424	PRV_int_01	531.8519	Yeah.	532.0886
425	PRV_se0_ag3_m_02	532.2258	Yeah.	532.8534
426	PRV_int_01	532.8359	Come in to-	533.2747
427	PRV_se0_ag3_m_02	533.2841	/Right after I was-/	533.9326
428	PRV_se0_ag3_m_02	533.9326	(pause 0.47)	534.4012
429	PRV_se0_ag3_m_02	534.4012	started going around and see girls and all, see you go together.	537.3265
430	PRV_se0_ag3_m_02	537.3265	(pause 1.35)	538.6735
431	PRV_se0_ag3_m_02	538.6735	I reckon about three or four o'clock in the evening but	540.8414
432	PRV_se0_ag3_m_02	540.8414	(pause 0.63)	541.4757
433	PRV_se0_ag3_m_02	541.4757	Sun- or nine Sun- or nine o'clock at night	544.0554
434	PRV_se0_ag3_m_02	544.0554	(pause 0.53)	544.5883
435	PRV_se0_ag3_m_02	544.5883	you had to go home.	545.4877
436	PRV_int_01	545.5066	Mm-hm.	546.0320
437	PRV_se0_ag3_m_02	546.5196	And ladies	547.2864
438	PRV_se0_ag3_m_02	547.2864	(pause 0.48)	547.7692
439	PRV_se0_ag3_m_02	547.7692	they had supposed to start moving them chairs around the other rooms, you got to /?/ the girl already left.	552.1740
440	PRV_int_01	552.2640	[Mm-hm. <laugh>]	554.1100
441	PRV_se0_ag3_m_02	552.6616	[<laugh>]	553.1917
442	PRV_se0_ag3_m_02	554.2804	Yes indeed. That's the way it was long then.	556.6877
443	PRV_int_01	556.7540	Yeah.	557.0901
444	PRV_int_01	557.0901	(pause 0.28)	557.3693
445	PRV_int_01	557.3693	And [did] they come into town or?	558.9598
446	PRV_se0_ag3_m_02	557.4498	[And-]	557.6865
447	PRV_se0_ag3_m_02	559.1444	Yeah, [I used to go-]	559.9964
448	PRV_int_01	559.5325	[You know, Princeville.]	560.3183
449	PRV_se0_ag3_m_02	560.3277	Yeah I used to come to Princeville sometimes, there's clubs or places around here like that [a little bit.]	564.4296
450	PRV_int_01	563.9610	[Okay.]	564.4249
451	PRV_se0_ag3_m_02	565.0402	Walk up here and walk on back out there at nights. [<laugh>]	567.6842
452	PRV_int_01	567.1419	[/Sounds like-/] Meet the [girls.]	568.4226
453	PRV_se0_ag3_m_02	568.1055	[Plow] /??/ was all day, yeah.	570.1977
454	PRV_se0_ag3_m_02	570.8036	Yeah meet those girls or something like that.	572.8153
455	PRV_int_01	573.1324	So you-	573.5158
456	PRV_int_01	573.5158	(pause 0.28)	573.7998
457	PRV_int_01	573.7998	you work on the farm all day and then come into town, [/see-/]	576.2045
458	PRV_se0_ag3_m_02	575.9989	[Yeah], I did that.	577.0024
459	PRV_int_01	576.9692	go to clubs and-	577.8828
460	PRV_se0_ag3_m_02	577.9017	Yeah. Right. Uh-hm.	578.9194
461	PRV_int_01	578.7206	and- and get back by-	579.8235
462	PRV_int_01	579.9844	by dark,	580.4862
463	PRV_int_01	580.4862	(pause 0.16)	580.6451
464	PRV_int_01	580.6451	[huh]?	580.9481
465	PRV_se0_ag3_m_02	580.7587	[Yeah], I had to get back out [/there/.]	582.4296
466	PRV_int_01	582.1882	[What] were the some of the uh, places-	584.1147
467	PRV_int_01	584.3940	the- the clubs and places?	585.8772
468	PRV_se0_ag3_m_02	586.0223	Well they had one right- right u- up here.	588.0651
469	PRV_se0_ag3_m_02	588.0651	(pause 0.14)	588.2071
470	PRV_se0_ag3_m_02	588.2071	Right there, store right up there.	589.3668
471	PRV_se0_ag3_m_02	589.3668	(pause 0.43)	589.7929
472	PRV_se0_ag3_m_02	589.7929	And they had another one up there East Tarboro up there.	591.7241
473	PRV_int_01	591.9182	What was it [called?]	592.6187
474	PRV_se0_ag3_m_02	592.3063	[Gl-]	592.5666
475	PRV_int_01	593.8095	[/Remember?/]	594.1882
476	PRV_se0_ag3_m_02	593.8143	[Oh.]	594.0793
477	PRV_se0_ag3_m_02	594.2640	I forget what the name of the place now.	596.1384
478	PRV_int_01	596.2757	Mm.	596.6023
479	PRV_se0_ag3_m_02	596.6780	It was the- something like a club though, [a joint] /right here/.	599.2135
480	PRV_int_01	598.1765	[Yeah.]	598.4984
481	PRV_int_01	599.4403	Like right upstairs?	600.4438
482	PRV_se0_ag3_m_02	600.4486	Yeah, uh-uh-huh.	601.4804
483	PRV_se0_ag3_m_02	601.4804	(pause 0.13)	601.6082
484	PRV_se0_ag3_m_02	601.6082	[Yeah.]	601.9254
485	PRV_int_01	601.8213	[A] joint, like up-	602.5218
486	PRV_int_01	602.7159	up at /Glenny's/ store?	603.7904
487	PRV_se0_ag3_m_02	603.7856	Yeah, uh-huh. Yeah, uh-huh.	604.9291
488	PRV_int_01	604.8345	Okay.	605.1753
489	PRV_se0_ag3_m_02	605.3031	[Yes.]	605.8143
490	PRV_int_01	605.6249	[Yeah?]	605.8995
491	PRV_se0_ag3_m_02	606.3208	Yeah, well they have some p-	607.1775
492	PRV_se0_ag3_m_02	607.1775	(pause 0.16)	607.3384
493	PRV_se0_ag3_m_02	607.3384	a-	607.4710
494	PRV_se0_ag3_m_02	607.4710	(pause 0.37)	607.8402
495	PRV_se0_ag3_m_02	607.8402	s- a space back there in the back there where you	609.7714
496	PRV_int_01	610.0886	[Mm.]	610.4341
497	PRV_se0_ag3_m_02	610.1359	[dancing] do too, back in there.	611.8427
498	PRV_int_01	611.8095	Okay.	612.3018
499	PRV_se0_ag3_m_02	612.5148	And the other place about the same way, the-	614.4366
500	PRV_se0_ag3_m_02	614.4366	(pause 0.40)	614.8389
501	PRV_se0_ag3_m_02	614.8389	but the /staff/ always been for them up there. We didn't ever get up in that part.	618.0367
502	PRV_int_01	618.0557	Mm-hm.	618.4912
503	PRV_se0_ag3_m_02	618.5527	Mm-hm.	618.9882
504	PRV_int_01	619.1018	Now how did you get around? Did you have a car or?	621.0709
505	PRV_se0_ag3_m_02	621.1229	Mm,	621.4543
506	PRV_se0_ag3_m_02	621.4543	(pause 0.33)	621.7836
507	PRV_se0_ag3_m_02	621.7836	walked the most of the time.	623.0001
508	PRV_int_01	622.9670	Really?	623.3267
509	PRV_se0_ag3_m_02	623.4356	Yeah.	623.8947
510	PRV_int_01	624.0131	Did you have-	624.4438
511	PRV_int_01	624.4438	(pause 0.63)	625.0781
512	PRV_int_01	625.0781	what was your first car?	626.3183
513	PRV_int_01	626.3183	(pause 0.16)	626.4745
514	PRV_int_01	626.4745	Do you remember	627.0567
515	PRV_se0_ag3_m_02	628.3252	[Mm],	629.3362
516	PRV_int_01	628.4416	[the first- first time] you get a car?	630.0699
517	PRV_se0_ag3_m_02	632.2540	I don't even remember what kind of car I got the first time but I know I ain't never bought but one new in my life.	637.2390
518	PRV_int_01	637.2627	Yeah.	637.6082
519	PRV_se0_ag3_m_02	637.8953	Yeah, I bought one brand new one in my life, and I went out there- I bought it from Greenville.	641.6391
520	PRV_int_01	641.7953	Uh-huh.	642.2166
521	PRV_se0_ag3_m_02	642.2450	I went down there. The man told me want me paying a hundred and sixty nine dollars a month.	646.0696
522	PRV_int_01	646.3516	Oh.	646.6356
523	PRV_se0_ag3_m_02	646.5646	I told him that ain't gonna work.	647.7480
524	PRV_int_01	648.1740	Uh-huh. [<laugh>]	648.8225
525	PRV_se0_ag3_m_02	648.5172	[He figured] down to a hundred and fifty dollars a month. I said, can't pay that either. And he said, man, how much money you wanna pay on a new car?	653.9799
526	PRV_int_01	654.1125	<laugh>	654.6426
527	PRV_se0_ag3_m_02	654.8178	I said, look. I said, I don't make much money. I wanna pay just as less as I can.	658.1596
528	PRV_int_01	658.1860	Mm-hm.	658.5836
529	PRV_se0_ag3_m_02	658.6783	And he	658.9528
530	PRV_se0_ag3_m_02	658.9528	(pause 0.18)	659.1327
531	PRV_se0_ag3_m_02	659.1327	figured down to a hundred and thirty some dollars a month.	661.2532
532	PRV_se0_ag3_m_02	661.2532	(pause 0.55)	661.8056
533	PRV_se0_ag3_m_02	661.8056	And I run it up to a hundred and forty dollars a month, so if I got sick the payments /of bills/ still go on.	666.1882
534	PRV_int_01	666.3066	Mm-hm.	666.8083
535	PRV_se0_ag3_m_02	666.9077	And I got that thing and drove it twenty years,	669.6105
536	PRV_int_01	669.7099	Wow.	670.0223
537	PRV_se0_ag3_m_02	670.1481	and didn't have nothing done to the motor or any other- transmission, either one, in twenty years.	673.8733
538	PRV_int_01	673.8071	Mm.	674.1526
539	PRV_se0_ag3_m_02	674.5313	But when the water come in here, it got it.	676.1596
540	PRV_int_01	676.5836	Ah.	676.9859
541	PRV_se0_ag3_m_02	677.6912	And I ain't- I- I been sick over it ever [since.]	680.2875
542	PRV_int_01	680.0346	[Ah], ha.	680.9951
543	PRV_se0_ag3_m_02	680.9005	Yeah.	681.4022
544	PRV_int_01	681.4354	That was a good car.	682.2400
545	PRV_se0_ag3_m_02	682.2495	Yes it was.	683.3125
546	PRV_int_01	683.2605	What kind of car was it?	684.2876
547	PRV_se0_ag3_m_02	684.0935	/Unintelligible/ Dodge /uh ?/	685.5988
548	PRV_se0_ag3_m_02	685.8402	uh, Chrys- Dodge Chrysler.	687.5206
549	PRV_int_01	687.6152	Okay.	688.1264
550	PRV_se0_ag3_m_02	688.1880	Yeah.	688.4720
551	PRV_int_01	688.9907	Wow.	689.3788
552	PRV_se0_ag3_m_02	689.5255	Mm. <ts> Yeah.	690.7941
553	PRV_int_01	691.2485	Had that twenty years.	692.2331
554	PRV_se0_ag3_m_02	692.2331	Mm-hm. Drove it twenty years.	694.0507
555	PRV_int_01	694.2495	And the flood got it.	695.1185
556	PRV_se0_ag3_m_02	695.2415	Flood got it.	696.0935
557	PRV_se0_ag3_m_02	696.0935	(pause 1.50)	697.5940
558	PRV_se0_ag3_m_02	697.5940	But a lot of stuff we would got- we- if we had known it, we coulda got rid of it- got-	701.0901
559	PRV_se0_ag3_m_02	701.0901	(pause 0.36)	701.4545
560	PRV_se0_ag3_m_02	701.4545	drove it out cause I coulda drove that car waiting there.	703.6887
561	PRV_se0_ag3_m_02	703.6887	(pause 0.33)	704.0153
562	PRV_se0_ag3_m_02	704.0153	I drove another one with me. I left two trucks and my car there.	707.1753
563	PRV_int_01	707.3457	Mm-hm.	707.9089
564	PRV_se0_ag3_m_02	708.6190	But if I had known like I know now, I sure drove it away from there.	711.3265
565	PRV_se0_ag3_m_02	711.3265	(pause 0.18)	711.5016
566	PRV_se0_ag3_m_02	711.5016	[<laugh>] Yeah.	712.3868
567	PRV_int_01	711.6247	[Yeah.]	712.0412
568	PRV_se0_ag3_m_02	713.5066	Yes indeed.	714.7752
569	PRV_int_01	715.8402	So now- nowadays, you- you pretty much, uh, retired and	719.5539
570	PRV_se0_ag3_m_02	719.5587	Yeah.	719.8663
571	PRV_int_01	719.7480	/??/.	720.1361
572	PRV_int_01	720.6568	Work with the hogs and-	721.7976
573	PRV_se0_ag3_m_02	721.8355	Mm, yeah. [And the-]	722.7395
574	PRV_int_01	722.4224	[and then-]	722.9478
575	PRV_se0_ag3_m_02	723.0756	re-	723.2839
576	PRV_se0_ag3_m_02	723.2839	(pause 0.22)	723.5064
577	PRV_se0_ag3_m_02	723.5064	and r- and Senior Citizens.	725.4309
578	PRV_int_01	725.4498	Oh, Senior [Citizens.]	726.5760
579	PRV_se0_ag3_m_02	726.3444	[Yeah], [mm-hm.]	727.0876
580	PRV_int_01	726.9503	[Okay.]	727.4094
581	PRV_int_01	727.8781	So you go there during the day [and-]	729.6294
582	PRV_se0_ag3_m_02	729.4543	[Yeah.]	729.8592
583	PRV_int_01	729.9702	Okay.	730.4010
584	PRV_se0_ag3_m_02	730.5268	Yeah.	730.8818
585	PRV_int_01	731.1421	And s- and uh,	732.2829
586	PRV_int_01	732.2829	(pause 0.27)	732.5480
587	PRV_int_01	732.5480	w- and you raise your h- hogs and then you	734.9431
588	PRV_se0_ag3_m_02	735.2365	[Yeah.]	735.5442
589	PRV_int_01	735.3454	[come over] here. How often do you [work] at the fire [station?]	738.1740
590	PRV_se0_ag3_m_02	736.7351	[Yeah.]	737.0475
591	PRV_se0_ag3_m_02	737.0475	(pause 0.67)	737.7149
592	PRV_se0_ag3_m_02	737.7149	[Mm-hm.]	738.1977
593	PRV_se0_ag3_m_02	738.5101	Yeah. <laugh>	739.0592
594	PRV_se0_ag3_m_02	739.0592	(pause 1.13)	740.1857
595	PRV_se0_ag3_m_02	740.1857	And that's about it then.	741.5490
596	PRV_int_01	741.5963	Okay.	741.9040
597	PRV_se0_ag3_m_02	742.0128	Mm-mm.	742.4436
598	PRV_se0_ag3_m_02	742.4436	(pause 6.90)	749.3479
599	PRV_se0_ag3_m_02	749.3479	That's a /??/. Never know why they start that too.	751.9182
600	PRV_int_01	751.8472	<laugh>	752.6640
601	PRV_int_01	753.3693	What, uh- what, um- so is it real busy lately? Have you guys been getting a lot of calls at the fire station?	759.0427
602	PRV_se0_ag3_m_02	759.0333	Most of the time when they call, /due/ to weather. /If it ever start to raining/,	762.6165
603	PRV_int_01	762.7490	Mm-hm.	763.0803
604	PRV_se0_ag3_m_02	763.1655	stuff like that, cause might /??/ ten fifties and-	765.7764
605	PRV_se0_ag3_m_02	765.7764	(pause 0.78)	766.5574
606	PRV_se0_ag3_m_02	766.5574	Well, you get a few house fires around like this. So like a-	769.3123
607	PRV_se0_ag3_m_02	769.3123	(pause 0.35)	769.6653
608	PRV_se0_ag3_m_02	769.6653	about	769.8594
609	PRV_se0_ag3_m_02	769.8594	(pause 1.64)	771.5019
610	PRV_se0_ag3_m_02	771.5019	two weeks ago now, some guy /??/ and his wife got into it. He-	774.5455
611	PRV_se0_ag3_m_02	774.5455	(pause 0.44)	774.9904
612	PRV_se0_ag3_m_02	774.9904	he cut her throat and killed her and burned the house up and all of that.	778.6710
613	PRV_int_01	778.7515	Oh my goodness.	779.6035
614	PRV_se0_ag3_m_02	779.6887	And I think they /??/ cremate her, and have her funeral	782.6167
615	PRV_se0_ag3_m_02	782.6167	(pause 0.13)	782.7492
616	PRV_se0_ag3_m_02	782.7492	/that/ day.	783.1753
617	PRV_int_01	783.4735	Mm.	783.6912
618	PRV_se0_ag3_m_02	783.6107	But then I think they done cremate her.	785.3100
619	PRV_int_01	785.5704	Mm.	785.7786
620	PRV_se0_ag3_m_02	785.7976	I don't understand people these days. Lord have mercy.	788.6735
621	PRV_int_01	788.7445	That's crazy.	789.3220
622	PRV_se0_ag3_m_02	789.4545	I ain't-	789.8427
623	PRV_se0_ag3_m_02	789.8427	(pause 0.18)	790.0273
624	PRV_se0_ag3_m_02	790.0273	[I'm telling you-]	790.5527
625	PRV_int_01	790.0793	[Yeah.]	790.4580
626	PRV_se0_ag3_m_02	790.6994	I'm telling you	791.3053
627	PRV_se0_ag3_m_02	791.3053	(pause 0.39)	791.6934
628	PRV_se0_ag3_m_02	791.6934	see I ain't never seen nobody I wanna hurt. Then a woman gonna let me on that bed, let me be in her, and-	796.1693
629	PRV_se0_ag3_m_02	796.1693	(pause 0.35)	796.5148
630	PRV_se0_ag3_m_02	796.5148	and I ain't never felt no /??/ when you get up there on one like you want.	799.8472
631	PRV_int_01	799.9872	Yeah.	800.2286
632	PRV_se0_ag3_m_02	800.2049	And he gonna to kill her, there's something [wrong.]	802.0983
633	PRV_int_01	801.6249	[Uh.]	802.0367
634	PRV_se0_ag3_m_02	802.4249	I don't want them- I don't want to be around them.	804.3703
635	PRV_int_01	804.3845	Mm-mm.	804.7774
636	PRV_se0_ag3_m_02	804.9715	No, sir.	805.8093
637	PRV_int_01	805.7998	No wait- what- did they ever find out why he did it?	808.1314
638	PRV_se0_ag3_m_02	808.7089	No he in jail down there now, somewhere I hear.	810.9289
639	PRV_int_01	811.1892	But they-	811.5489
640	PRV_int_01	811.5489	(pause 0.20)	811.7478
641	PRV_int_01	811.7478	they did- he didn't say why he did it or [nothing?]	814.0303
642	PRV_se0_ag3_m_02	813.7622	[He said] she hit him with a hammer, or something.	815.5729
643	PRV_int_01	815.6035	Uh, okay.	816.4839
644	PRV_se0_ag3_m_02	816.3893	That what he saying now, but she dead. Don't nobody how- know how it happened.	819.6865
645	PRV_int_01	819.8427	Mm.	820.1929
646	PRV_se0_ag3_m_02	820.4154	Mm.	820.7278
647	PRV_int_01	820.9598	Yeah.	821.2864
648	PRV_int_01	821.2864	(pause 0.44)	821.7218
649	PRV_int_01	821.7218	And so he burned the house up too?	823.0377
650	PRV_se0_ag3_m_02	822.9431	Mm, he burned the house up. The fact they wouldn't-	824.8439
651	PRV_se0_ag3_m_02	825.2226	It wa- It was about four o'clock in the morning. I didn't go to the call but my-	827.8354
652	PRV_se0_ag3_m_02	827.8354	(pause 0.21)	828.0485
653	PRV_se0_ag3_m_02	828.0485	these people- my boys went.	829.3501
654	PRV_int_01	829.5063	Mm-hm.	829.9182
655	PRV_se0_ag3_m_02	829.9256	And they had three fire departments out there at night, I know	832.2639
656	PRV_se0_ag3_m_02	832.2639	(pause 0.43)	832.6900
657	PRV_se0_ag3_m_02	832.6900	they was in Conetoe's	833.7692
658	PRV_se0_ag3_m_02	833.7692	(pause 0.11)	833.8828
659	PRV_se0_ag3_m_02	833.8828	District.	834.4271
660	PRV_se0_ag3_m_02	834.4271	(pause 0.32)	834.7443
661	PRV_se0_ag3_m_02	834.7443	And I know /them, they/ got there three time that day again to put it out.	838.0557
662	PRV_int_01	838.5858	Okay.	839.1160
663	PRV_se0_ag3_m_02	839.1018	And every time it start smoking around, they take go back out there again.	842.5370
664	PRV_int_01	842.6214	Mm, yeah.	843.0333
665	PRV_se0_ag3_m_02	843.9705	So there's some sick peoples in this world, but them folks wanting to be killing folks, I don't even wanna be around 'em.	848.3347
666	PRV_int_01	848.3564	Mm.	848.6404
667	PRV_int_01	848.6404	(pause 0.20)	848.8392
668	PRV_int_01	848.8392	Mm, nah.	849.5965
669	PRV_se0_ag3_m_02	850.1267	Mm-hm.	850.5432
670	PRV_int_01	850.6710	So you get a- a lot of other calls? You said mostly-	853.4401
671	PRV_se0_ag3_m_02	853.7052	Yeah.	854.0838
672	PRV_se0_ag3_m_02	854.0838	(pause 0.09)	854.1765
673	PRV_se0_ag3_m_02	854.1765	Well y-	854.4558
674	PRV_int_01	854.4889	/??/. What's a ten fifty?	855.8048
675	PRV_se0_ag3_m_02	855.9468	/little/ accident. [Somebody had to a car] accident, [yeah.]	858.4366
676	PRV_int_01	856.7704	[Car accident.]	857.5730
677	PRV_int_01	857.5730	(pause 0.61)	858.1857
678	PRV_int_01	858.1857	[Okay] you get a lot of [those?]	859.4069
679	PRV_se0_ag3_m_02	859.1987	[Yeah], gets /unintelligible/ them too.	860.9055
680	PRV_se0_ag3_m_02	861.3315	And then people get sick, and then we call- get calls with them [too]	864.4650
681	PRV_int_01	864.2946	[Mm-hm.]	864.7395
682	PRV_se0_ag3_m_02	864.8295	with the rescue squad [too.]	866.0602
683	PRV_int_01	865.9229	[Okay.]	866.2968
684	PRV_se0_ag3_m_02	866.5504	Mm-hm.	866.8959
685	PRV_int_01	866.8250	Okay.	867.3220
686	PRV_se0_ag3_m_02	867.8237	Yeah, that's what we get now.	869.1917
687	PRV_se0_ag3_m_02	869.1917	(pause 0.76)	869.9538
688	PRV_se0_ag3_m_02	869.9538	But like I told the boys, /the open only/ one fire department, like we did then, we wouldn't never rest.	874.0273
689	PRV_int_01	873.9847	Mm-hm. <laugh>	874.7042
690	PRV_se0_ag3_m_02	874.7019	Cause whatever /well you hear that while ago, that was/ one of 'em then.	877.1775
691	PRV_int_01	877.3006	Mm-hm.	877.6603
692	PRV_se0_ag3_m_02	877.6272	Th- and long at that time, they would have been our district.	880.1170
693	PRV_int_01	880.2002	Oh really?	880.7303
694	PRV_se0_ag3_m_02	880.6925	Yeah.	881.1800
695	PRV_se0_ag3_m_02	881.5539	[Yeah.]	881.8569
696	PRV_int_01	881.7101	[So] it was busier back then.	883.0166
697	PRV_se0_ag3_m_02	883.1302	Oh y- Well it wont that busy then,	884.9904
698	PRV_se0_ag3_m_02	884.9904	(pause 0.30)	885.2886
699	PRV_se0_ag3_m_02	885.2886	but I'm glad now it wont busy [cause]	887.3741
700	PRV_int_01	887.1327	[Yeah.]	887.4261
701	PRV_se0_ag3_m_02	887.6770	I don't know how we woulda /run/ through it then.	889.5041
702	PRV_int_01	889.6035	Covering all that [area.]	890.7869
703	PRV_se0_ag3_m_02	890.4035	[Yeah], covering all that area.	891.7572
704	PRV_int_01	891.7572	Hm. Wow.	892.4909
705	PRV_int_01	892.4909	(pause 1.30)	893.7953
706	PRV_int_01	893.7953	Yeah you woulda had-	894.5906
707	PRV_se0_ag3_m_02	895.0686	Cause we went out here last week,	897.1513
708	PRV_se0_ag3_m_02	897.1513	(pause 0.88)	898.0318
709	PRV_se0_ag3_m_02	898.0318	right up the hill,	898.6972
710	PRV_int_01	898.9907	Mm-hm.	899.3267
711	PRV_se0_ag3_m_02	900.0178	and we got back here and it wont ten minutes before /?/ had to go out here on another call out there.	904.1596
712	PRV_int_01	904.2617	[Hm.]	904.5410
713	PRV_se0_ag3_m_02	904.4510	[Well] I ain't- I ain't even got out my truck	906.0793
714	PRV_int_01	906.3208	Hm.	906.6474
715	PRV_se0_ag3_m_02	907.6224	before I got another call going back out here, on the,	909.7809
716	PRV_se0_ag3_m_02	909.7809	(pause 0.16)	909.9418
717	PRV_se0_ag3_m_02	909.9418	uh,	910.3252
718	PRV_se0_ag3_m_02	910.3252	(pause 0.64)	910.9623
719	PRV_se0_ag3_m_02	910.9623	cemetery right there.	912.1409
720	PRV_int_01	912.2876	And what was happening up there?	913.3621
721	PRV_se0_ag3_m_02	913.3763	Somebody got sick- they got to fighting out there and-	915.5348
722	PRV_se0_ag3_m_02	915.5348	(pause 0.56)	916.0913
723	PRV_se0_ag3_m_02	916.0913	and the guy got	916.8487
724	PRV_se0_ag3_m_02	916.8487	(pause 0.59)	917.4403
725	PRV_se0_ag3_m_02	917.4403	hurt,	917.8285
726	PRV_se0_ag3_m_02	917.8285	(pause 0.46)	918.2876
727	PRV_se0_ag3_m_02	918.2876	and he called us, the rescue squad. It was about four sheriffs coming out [there.]	922.0507
728	PRV_int_01	921.7931	[Mm-hm.] <laugh>	922.6877
729	PRV_se0_ag3_m_02	922.6830	But he had /unintelligible/ got there.	925.4615
730	PRV_int_01	925.5088	/No./	925.8118
731	PRV_se0_ag3_m_02	926.0011	But I'm sure where they got it cause they knew who he was.	928.4057
732	PRV_int_01	928.4037	Mm-hm.	928.9907
733	PRV_se0_ag3_m_02	928.9859	Yeah.	929.4403
734	PRV_int_01	929.7717	How old were those guys?	931.0308
735	PRV_se0_ag3_m_02	931.0970	They were younger- young- I would say	932.9241
736	PRV_se0_ag3_m_02	932.9241	(pause 0.40)	933.3265
737	PRV_se0_ag3_m_02	933.3265	not over twenty five years old, in that area.	935.7433
738	PRV_int_01	936.1314	And they were fighting?	936.8651
739	PRV_se0_ag3_m_02	936.9882	Yeah, they fighting out [there.]	938.6259
740	PRV_int_01	938.2615	[Mm-hm.]	938.6117
741	PRV_se0_ag3_m_02	939.4428	There's a place out there they fight most anytime out there.	942.2924
742	PRV_int_01	942.4722	Really?	942.8840
743	PRV_se0_ag3_m_02	942.8746	And something I hear the last night that said-	944.7916
744	PRV_se0_ag3_m_02	945.7383	/??/-	946.0270
745	PRV_se0_ag3_m_02	946.0270	(pause 0.43)	946.4605
746	PRV_se0_ag3_m_02	946.4605	Let's see, what was it now?	947.5871
747	PRV_se0_ag3_m_02	947.5871	(pause 0.65)	948.2356
748	PRV_se0_ag3_m_02	948.2356	Oh somebody stole a car.	949.7124
749	PRV_int_01	949.8828	Mm.	950.0911
750	PRV_se0_ag3_m_02	950.2567	Took off on a car but no /?/,	951.6862
751	PRV_se0_ag3_m_02	951.6862	(pause 0.30)	951.9892
752	PRV_se0_ag3_m_02	951.9892	no insurance or nothing on it.	953.6107
753	PRV_int_01	953.7859	[Mm-hm.]	954.3437
754	PRV_se0_ag3_m_02	953.9468	[And they called] a /lawyer, looked on my scanner, he had that/.	956.3320
755	PRV_se0_ag3_m_02	956.6496	And then the- in less than	957.8614
756	PRV_se0_ag3_m_02	957.8614	(pause 0.27)	958.1359
757	PRV_se0_ag3_m_02	958.1359	ten minutes,	958.8013
758	PRV_se0_ag3_m_02	958.8013	(pause 0.23)	959.0285
759	PRV_se0_ag3_m_02	959.0285	they were fighting back around the backside up in there.	961.5704
760	PRV_se0_ag3_m_02	961.5704	(pause 0.49)	962.0579
761	PRV_se0_ag3_m_02	962.0579	So,	962.4981
762	PRV_se0_ag3_m_02	962.4981	(pause 0.32)	962.8153
763	PRV_se0_ag3_m_02	962.8153	so it's just one of them things a whole lot of time, I tell you.	966.2498
764	PRV_int_01	966.4249	And where was that?	967.5183
765	PRV_se0_ag3_m_02	967.5514	That- the little si- uh,	969.0614
766	PRV_se0_ag3_m_02	969.0614	(pause 1.04)	970.0980
767	PRV_se0_ag3_m_02	970.0980	Lakeside.	970.8581
768	PRV_int_01	970.9859	Lakeside.	971.4545
769	PRV_se0_ag3_m_02	971.3788	That's a trailer park [out there.]	972.6900
770	PRV_int_01	972.3018	[Okay.]	972.7420
771	PRV_int_01	973.0781	So way at the end there?	974.2993
772	PRV_se0_ag3_m_02	974.4650	Y- Yeah.	975.1040
