Line	Spkr	StTime	Content	EnTime
392	VLD_se0_ag4_f_01	574.1657	(pause 0.82)	574.9860
393	VLD_se0_ag4_f_01	574.9860	I- I was pretty good with it.	576.4126
394	VLD_se0_ag4_f_01	576.4126	(pause 0.61)	577.0183
395	VLD_se0_ag4_f_01	577.0183	Yep, marbles, jackstones, and the bolo bats. The bolo bats is-	580.5733
396	VLD_se0_ag4_f_01	580.5733	(pause 0.89)	581.4672
397	VLD_se0_ag4_f_01	581.4672	is that little	582.4579
398	VLD_se0_ag4_f_01	582.4579	(pause 1.26)	583.7146
399	VLD_se0_ag4_f_01	583.7146	wood board that had a ball on the	585.7525
400	VLD_se0_ag4_f_01	585.7525	(pause 0.24)	585.9897
401	VLD_se0_ag4_f_01	585.9897	string- on a- and string, and you just	588.0333
402	VLD_se0_ag4_f_01	588.0333	(pause 0.47)	588.5031
403	VLD_se0_ag4_f_01	588.5031	keep	588.9560
404	VLD_se0_ag4_f_01	588.9560	(pause 0.48)	589.4372
405	VLD_se0_ag4_f_01	589.4372	bumping it, bumping it, bumping it back and forth.	591.0109
406	VLD_se0_ag4_f_01	591.0109	(pause 0.37)	591.3845
407	VLD_se0_ag4_f_01	591.3845	I was good at that. Now one thing I wasn't good at was the yo-yo.	594.1352
408	VLD_se0_ag4_f_01	594.1352	(pause 0.48)	594.6164
409	VLD_se0_ag4_f_01	594.6164	Never could get the-	595.4372
410	VLD_se0_ag4_f_01	595.4372	(pause 0.18)	595.6127
411	VLD_se0_ag4_f_01	595.6127	I don't know. It wouldn't work for me,	597.2317
412	VLD_se0_ag4_f_01	597.2317	(pause 0.23)	597.4581
413	VLD_se0_ag4_f_01	597.4581	but-	597.7355
414	VLD_se0_ag4_f_01	597.7355	(pause 0.69)	598.4256
415	VLD_se0_ag4_f_01	598.4256	And the hula hoop. I didn't have the hips for the hula hoop either. But	601.6127
416	VLD_se0_ag4_f_01	601.6127	(pause 0.55)	602.1618
417	VLD_se0_ag4_f_01	602.1618	other than that, I had it. Mm-hm.	604.1204
418	VLD_int_01	604.6520	Did you ride bicycles?	605.8748
419	VLD_se0_ag4_f_01	606.0446	Oh, child, yes, yes, yes. I used to ride-	608.8411
420	VLD_se0_ag4_f_01	608.8411	(pause 0.57)	609.4072
421	VLD_se0_ag4_f_01	609.4072	we used to ride out on,	610.5393
422	VLD_se0_ag4_f_01	610.5393	(pause 0.85)	611.3880
423	VLD_se0_ag4_f_01	611.3880	uh, James Road. Way out there.	613.4032
424	VLD_se0_ag4_f_01	613.4032	(pause 0.52)	613.9184
425	VLD_se0_ag4_f_01	613.9184	I used to have a- a friend named Steve.	616.3865
426	VLD_se0_ag4_f_01	616.3865	(pause 0.46)	616.8445
427	VLD_se0_ag4_f_01	616.8445	And, uh, another friend named /RD-NAME-2/.	619.2164
428	VLD_se0_ag4_f_01	619.2164	(pause 0.41)	619.6240
429	VLD_se0_ag4_f_01	619.6240	And we would ride in the evening time. /RD-NAME-2/ live way out on James Road.	622.9708
430	VLD_se0_ag4_f_01	622.9708	(pause 0.32)	623.2917
431	VLD_se0_ag4_f_01	623.2917	And sometime we would ride out that way.	625.0013
432	VLD_se0_ag4_f_01	625.0013	(pause 0.68)	625.6806
433	VLD_se0_ag4_f_01	625.6806	But, yep. I used to ride.	627.1977
434	VLD_se0_ag4_f_01	627.1977	(pause 0.93)	628.1312
435	VLD_se0_ag4_f_01	628.1312	And then I-	628.6294
436	VLD_se0_ag4_f_01	628.6294	(pause 1.17)	629.8012
437	VLD_se0_ag4_f_01	629.8012	My grandma bought me a bicycle one time,	631.8901
438	VLD_se0_ag4_f_01	631.8901	(pause 0.74)	632.6316
439	VLD_se0_ag4_f_01	632.6316	the bicycle was very expensive.	634.4997
440	VLD_se0_ag4_f_01	634.4997	(pause 0.65)	635.1502
441	VLD_se0_ag4_f_01	635.1502	And it was one that you could take apart.	636.9447
442	VLD_se0_ag4_f_01	636.9447	(pause 1.28)	638.2240
443	VLD_se0_ag4_f_01	638.2240	And I was the only one that ever had one.	639.9959
444	VLD_se0_ag4_f_01	639.9959	(pause 0.08)	640.0801
445	VLD_se0_ag4_f_01	640.0801	But it- it was- it was real nice	641.9031
446	VLD_se0_ag4_f_01	641.9031	(pause 1.42)	643.3240
447	VLD_se0_ag4_f_01	643.3240	and I wore it out, but	644.4561
448	VLD_se0_ag4_f_01	644.4561	(pause 0.57)	645.0222
449	VLD_se0_ag4_f_01	645.0222	yep.	645.4355
450	VLD_int_01	647.3257	Okay so, <clears throat> did you like school?	649.5504
451	VLD_se0_ag4_f_01	651.1751	Yeah.	651.8148
452	VLD_se0_ag4_f_01	651.8148	(pause 0.36)	652.1770
453	VLD_se0_ag4_f_01	652.1770	It was-	652.7431
454	VLD_se0_ag4_f_01	652.7431	(pause 0.37)	653.1162
455	VLD_se0_ag4_f_01	653.1162	I think I did. I did pretty good.	655.2957
456	VLD_se0_ag4_f_01	655.2957	(pause 1.68)	656.9713
457	VLD_se0_ag4_f_01	656.9713	I did pretty good in school.	658.6412
458	VLD_se0_ag4_f_01	658.6412	(pause 0.89)	659.5273
459	VLD_se0_ag4_f_01	659.5273	I bet I coulda did better,	661.1428
460	VLD_se0_ag4_f_01	661.1428	(pause 1.74)	662.8864
461	VLD_se0_ag4_f_01	662.8864	had I had	663.8091
462	VLD_se0_ag4_f_01	663.8091	(pause 1.95)	665.7616
463	VLD_se0_ag4_f_01	665.7616	somebody to	667.2391
464	VLD_se0_ag4_f_01	667.2391	(pause 1.43)	668.6720
465	VLD_se0_ag4_f_01	668.6720	just,	669.7812
466	VLD_se0_ag4_f_01	669.7812	(pause 1.73)	671.5125
467	VLD_se0_ag4_f_01	671.5125	mm,	672.0050
468	VLD_se0_ag4_f_01	672.0050	(pause 4.43)	676.4369
469	VLD_se0_ag4_f_01	676.4369	I'm not saying my grandma wasn't supportive, but she worked.	679.6410
470	VLD_se0_ag4_f_01	679.6410	(pause 1.06)	680.6996
471	VLD_se0_ag4_f_01	680.6996	And you know,	681.7808
472	VLD_se0_ag4_f_01	681.7808	(pause 1.21)	682.9860
473	VLD_se0_ag4_f_01	682.9860	she wasn't,	683.7559
474	VLD_se0_ag4_f_01	683.7559	(pause 2.77)	686.5241
475	VLD_se0_ag4_f_01	686.5241	uh,	687.5544
476	VLD_se0_ag4_f_01	687.5544	(pause 2.54)	690.0988
477	VLD_se0_ag4_f_01	690.0988	<ts> like oriented to-	691.5051
478	VLD_se0_ag4_f_01	691.5051	(pause 0.68)	692.1844
479	VLD_se0_ag4_f_01	692.1844	Say, okay-	692.5580
480	VLD_se0_ag4_f_01	692.5580	(pause 0.11)	692.6656
481	VLD_se0_ag4_f_01	692.6656	well you know what, maybe it was a lack of knowledge.	695.1672
482	VLD_se0_ag4_f_01	695.1672	(pause 0.78)	695.9427
483	VLD_se0_ag4_f_01	695.9427	Because like, when I finished	697.8221
484	VLD_se0_ag4_f_01	697.8221	(pause 1.20)	699.0222
485	VLD_se0_ag4_f_01	699.0222	high school,	699.9959
486	VLD_se0_ag4_f_01	699.9959	(pause 1.24)	701.2408
487	VLD_se0_ag4_f_01	701.2408	um,	701.8861
488	VLD_se0_ag4_f_01	701.8861	(pause 1.39)	703.2787
489	VLD_se0_ag4_f_01	703.2787	having-	703.8335
490	VLD_se0_ag4_f_01	703.8335	(pause 0.19)	704.0259
491	VLD_se0_ag4_f_01	704.0259	Thinking that you had the ability to go to college was	706.7148
492	VLD_se0_ag4_f_01	706.7148	(pause 0.41)	707.1276
493	VLD_se0_ag4_f_01	707.1276	kind of a far-fetch idea which	709.1258
494	VLD_se0_ag4_f_01	709.1258	(pause 0.70)	709.8221
495	VLD_se0_ag4_f_01	709.8221	there was a lot of things out there, but	711.3619
496	VLD_se0_ag4_f_01	711.3619	(pause 0.16)	711.5204
497	VLD_se0_ag4_f_01	711.5204	we wasn't aware of 'em, so.	713.0540
498	VLD_se0_ag4_f_01	713.0540	(pause 0.61)	713.6653
499	VLD_se0_ag4_f_01	713.6653	Therefore you settle- I settled for	716.1222
500	VLD_se0_ag4_f_01	716.1222	(pause 0.46)	716.5807
501	VLD_se0_ag4_f_01	716.5807	going to technical school	717.9619
502	VLD_se0_ag4_f_01	717.9619	(pause 0.15)	718.1086
503	VLD_se0_ag4_f_01	718.1086	to begin with.	718.8558
504	VLD_se0_ag4_f_01	718.8558	(pause 1.33)	720.1861
505	VLD_se0_ag4_f_01	720.1861	So I went to /RD-SCHOOL-7/,	722.0712
506	VLD_se0_ag4_f_01	722.0712	(pause 0.72)	722.7958
507	VLD_se0_ag4_f_01	722.7958	and back then they had the-	724.4765
508	VLD_se0_ag4_f_01	724.4765	(pause 1.89)	726.3616
509	VLD_se0_ag4_f_01	726.3616	uh,	726.8485
510	VLD_se0_ag4_f_01	726.8485	(pause 0.14)	726.9900
511	VLD_se0_ag4_f_01	726.9900	I went for computer programming.	729.4128
512	VLD_se0_ag4_f_01	729.4128	(pause 0.54)	729.9558
513	VLD_se0_ag4_f_01	729.9558	And they had them cobalt computer things and all that.	732.8846
514	VLD_se0_ag4_f_01	732.8846	(pause 0.20)	733.0850
515	VLD_se0_ag4_f_01	733.0850	It was- it was very tedious. It was very-	735.6279
516	VLD_se0_ag4_f_01	735.6279	(pause 1.11)	736.7426
517	VLD_se0_ag4_f_01	736.7426	uh, it was	737.9540
518	VLD_se0_ag4_f_01	737.9540	(pause 0.30)	738.2541
519	VLD_se0_ag4_f_01	738.2541	really a headache. It was	739.8504
520	VLD_se0_ag4_f_01	739.8504	(pause 0.19)	740.0372
521	VLD_se0_ag4_f_01	740.0372	crazy from where we've come now, to	742.6469
522	VLD_se0_ag4_f_01	742.6469	(pause 0.43)	743.0766
523	VLD_se0_ag4_f_01	743.0766	technology now, so.	744.3616
524	VLD_se0_ag4_f_01	744.3616	(pause 0.77)	745.1315
525	VLD_se0_ag4_f_01	745.1315	It was-	745.5561
526	VLD_se0_ag4_f_01	745.5561	(pause 1.87)	747.4298
527	VLD_se0_ag4_f_01	747.4298	but I- I feel like I woulda had somebody that	749.7729
528	VLD_se0_ag4_f_01	749.7729	(pause 0.65)	750.4182
529	VLD_se0_ag4_f_01	750.4182	knew the ins and outs. Knew what was available,	753.2940
530	VLD_se0_ag4_f_01	753.2940	(pause 0.53)	753.8256
531	VLD_se0_ag4_f_01	753.8256	especially with governmental programs that was available,	756.5088
532	VLD_se0_ag4_f_01	756.5088	(pause 0.80)	757.3127
533	VLD_se0_ag4_f_01	757.3127	we wasn't aware at that time.	758.7675
534	VLD_se0_ag4_f_01	758.7675	(pause 0.76)	759.5260
535	VLD_se0_ag4_f_01	759.5260	Now that we know we- we're- you know, we use those things.	762.5994
536	VLD_se0_ag4_f_01	762.5994	(pause 1.03)	763.6333
537	VLD_se0_ag4_f_01	763.6333	But, um,	764.3090
538	VLD_se0_ag4_f_01	764.3090	(pause 0.52)	764.8298
539	VLD_se0_ag4_f_01	764.8298	<ts> I think that's	765.5430
540	VLD_se0_ag4_f_01	765.5430	(pause 0.15)	765.6959
541	VLD_se0_ag4_f_01	765.6959	where	766.2223
542	VLD_se0_ag4_f_01	766.2223	(pause 0.48)	766.6983
543	VLD_se0_ag4_f_01	766.6983	I felt kind of limited and in a box.	769.0013
544	VLD_se0_ag4_f_01	769.0013	(pause 1.36)	770.3599
545	VLD_se0_ag4_f_01	770.3599	Cause I would've	771.4242
546	VLD_se0_ag4_f_01	771.4242	(pause 1.02)	772.4483
547	VLD_se0_ag4_f_01	772.4483	went on to college instead of going to a technical school to start off with.	776.1618
548	VLD_se0_ag4_f_01	776.1618	(pause 1.75)	777.9105
549	VLD_se0_ag4_f_01	777.9105	I just felt like we couldn't afford it.	779.3072
550	VLD_int_01	780.4635	Did you know about it? Did you know about college? Or it was just a simple affording it? Or was it like,	785.1445
551	VLD_int_01	785.1445	(pause 0.45)	785.5974
552	VLD_int_01	785.5974	something that you really didn't even know about?	787.0504
553	VLD_se0_ag4_f_01	787.8221	Well I knew you could go to college, but	789.7468
554	VLD_se0_ag4_f_01	789.7468	(pause 0.17)	789.9218
555	VLD_se0_ag4_f_01	789.9218	just the thing of it, is that, it was like	792.1692
556	VLD_se0_ag4_f_01	792.1692	(pause 0.57)	792.7352
557	VLD_se0_ag4_f_01	792.7352	it wasn't	793.4542
558	VLD_se0_ag4_f_01	793.4542	(pause 0.18)	793.6353
559	VLD_se0_ag4_f_01	793.6353	something that	794.5750
560	VLD_se0_ag4_f_01	794.5750	(pause 3.00)	797.5748
561	VLD_se0_ag4_f_01	797.5748	was talked about so much. Opening like they do not- Everybody-	800.9996
562	VLD_se0_ag4_f_01	800.9996	(pause 0.53)	801.5317
563	VLD_se0_ag4_f_01	801.5317	When they ended up-	802.1261
564	VLD_se0_ag4_f_01	802.1261	(pause 0.22)	802.3498
565	VLD_se0_ag4_f_01	802.3498	That's great, they talking about, oh, I'm going to this college, you know.	804.6333
566	VLD_se0_ag4_f_01	804.6333	(pause 0.44)	805.0692
567	VLD_se0_ag4_f_01	805.0692	Back then,	805.7316
568	VLD_se0_ag4_f_01	805.7316	(pause 0.66)	806.3882
569	VLD_se0_ag4_f_01	806.3882	college was	807.1864
570	VLD_se0_ag4_f_01	807.1864	(pause 0.61)	807.7921
571	VLD_se0_ag4_f_01	807.7921	more for the	808.9296
572	VLD_se0_ag4_f_01	808.9296	(pause 1.80)	810.7331
573	VLD_se0_ag4_f_01	810.7331	I would call them /sadittity/ people.	812.4392
574	VLD_se0_ag4_f_01	812.4392	(pause 0.47)	812.9090
575	VLD_se0_ag4_f_01	812.9090	You know, if you had	813.9393
576	VLD_se0_ag4_f_01	813.9393	(pause 0.40)	814.3350
577	VLD_se0_ag4_f_01	814.3350	a little money or something, that's- those are the people that were talking about college, you know.	818.1618
578	VLD_se0_ag4_f_01	818.1618	(pause 0.75)	818.9090
579	VLD_se0_ag4_f_01	818.9090	People I went to school with, a few of 'em had money, their parents had money. They were educated, so	823.6353
580	VLD_se0_ag4_f_01	823.6353	(pause 0.59)	824.2297
581	VLD_se0_ag4_f_01	824.2297	therefore they already had, you know, kind of groomed and programmed their kids about college.	828.7038
582	VLD_se0_ag4_f_01	828.7038	(pause 0.55)	829.2560
583	VLD_se0_ag4_f_01	829.2560	Me, I had nobody to, you know	831.0902
584	VLD_se0_ag4_f_01	831.0902	(pause 0.80)	831.8883
585	VLD_se0_ag4_f_01	831.8883	tell me about college,	833.0267
586	VLD_se0_ag4_f_01	833.0267	(pause 0.08)	833.1060
587	VLD_se0_ag4_f_01	833.1060	so.	833.5012
588	VLD_se0_ag4_f_01	833.5012	(pause 0.91)	834.4069
589	VLD_se0_ag4_f_01	834.4069	Like I said, I settled for	835.7089
590	VLD_se0_ag4_f_01	835.7089	(pause 0.94)	836.6486
591	VLD_se0_ag4_f_01	836.6486	trade school.	837.3562
592	VLD_int_01	839.3880	Was, like <clears throat> couple of things. Growing u- so this was the sixties right? The earl-	843.6223
593	VLD_se0_ag4_f_01	844.0463	[Mm-hm.]	844.7936
594	VLD_int_01	844.0582	[throughout the sixties.]	844.9296
595	VLD_int_01	844.9917	[And the seventies.]	845.8465
596	VLD_se0_ag4_f_01	845.3440	[Seventies.]	845.8238
597	VLD_se0_ag4_f_01	845.8691	[Mm.]	846.1085
598	VLD_int_01	846.0619	[So],	846.5541
599	VLD_int_01	848.1391	did money-	849.1581
600	VLD_int_01	849.1581	(pause 0.51)	849.6676
601	VLD_int_01	849.6676	was money, or race	851.4464
602	VLD_int_01	851.4464	(pause 0.09)	851.5351
603	VLD_int_01	851.5351	the biggest	852.3323
604	VLD_int_01	852.3323	(pause 0.62)	852.9560
605	VLD_int_01	852.9560	issue? Like, being in the south	854.4788
606	VLD_int_01	854.4788	(pause 0.48)	854.9543
607	VLD_int_01	854.9543	in- especially in Valdosta.	856.4318
608	VLD_int_01	856.4318	(pause 0.76)	857.1898
609	VLD_int_01	857.1898	Was it a race thing?	858.9560
610	VLD_int_01	858.9560	(pause 0.19)	859.1428
611	VLD_int_01	859.1428	Not just even college, but just in general was it race?	861.8261
612	VLD_int_01	861.8261	(pause 0.28)	862.1029
613	VLD_int_01	862.1029	That you noticed a lot of, or was it	863.4502
614	VLD_int_01	863.4502	(pause 0.67)	864.1182
615	VLD_int_01	864.1182	more about having money?	865.2391
616	VLD_se0_ag4_f_01	867.1354	Mm.	867.7412
617	VLD_se0_ag4_f_01	867.7412	(pause 1.46)	869.2011
618	VLD_se0_ag4_f_01	869.2011	I think a combination of both.	870.8732
619	VLD_se0_ag4_f_01	870.8732	(pause 0.84)	871.7089
620	VLD_se0_ag4_f_01	871.7089	But more so,	872.7052
621	VLD_se0_ag4_f_01	872.7052	(pause 0.71)	873.4128
622	VLD_se0_ag4_f_01	873.4128	the financial	874.4488
623	VLD_se0_ag4_f_01	874.4488	(pause 0.72)	875.1728
624	VLD_se0_ag4_f_01	875.1728	part.	875.6484
625	VLD_se0_ag4_f_01	875.6484	(pause 2.08)	877.7316
626	VLD_se0_ag4_f_01	877.7316	Because	878.3316
627	VLD_se0_ag4_f_01	878.3316	(pause 0.80)	879.1354
628	VLD_se0_ag4_f_01	879.1354	round in th-	880.2900
629	VLD_se0_ag4_f_01	880.2900	(pause 0.15)	880.4426
630	VLD_se0_ag4_f_01	880.4426	Well, about the earl- <clears throat> early seventies, s- you start seeing the changes.	884.6939
631	VLD_se0_ag4_f_01	884.6939	(pause 0.56)	885.2543
632	VLD_se0_ag4_f_01	885.2543	People start	885.9450
633	VLD_se0_ag4_f_01	885.9450	(pause 0.09)	886.0350
634	VLD_se0_ag4_f_01	886.0350	doing a little different. You start seeing some breakthroughs.	888.8937
635	VLD_se0_ag4_f_01	888.8937	(pause 0.54)	889.4315
636	VLD_se0_ag4_f_01	889.4315	I even remember, <clears throat> as a child my- well	892.3129
637	VLD_se0_ag4_f_01	892.3129	(pause 0.61)	892.9256
638	VLD_se0_ag4_f_01	892.9256	not a child, but	894.1578
639	VLD_se0_ag4_f_01	894.1578	(pause 0.50)	894.6560
640	VLD_se0_ag4_f_01	894.6560	maybe	895.1428
641	VLD_se0_ag4_f_01	895.1428	(pause 0.38)	895.5221
642	VLD_se0_ag4_f_01	895.5221	early teens and my aunt them,	897.3619
643	VLD_se0_ag4_f_01	897.3619	(pause 0.83)	898.1879
644	VLD_se0_ag4_f_01	898.1879	walk- did a walkout at school, they boycotted the school.	901.2787
645	VLD_se0_ag4_f_01	901.2787	(pause 0.93)	902.2071
646	VLD_se0_ag4_f_01	902.2071	Um, because of	903.6053
647	VLD_se0_ag4_f_01	903.6053	(pause 0.32)	903.9280
648	VLD_se0_ag4_f_01	903.9280	racial injustices, so.	905.5238
649	VLD_se0_ag4_f_01	905.5238	(pause 0.78)	906.3050
650	VLD_se0_ag4_f_01	906.3050	Um,	906.9673
651	VLD_se0_ag4_f_01	906.9673	(pause 2.25)	909.2147
652	VLD_se0_ag4_f_01	909.2147	I think it was a combination of both, because we even still had,	912.1239
653	VLD_se0_ag4_f_01	912.1239	(pause 0.73)	912.8541
654	VLD_se0_ag4_f_01	912.8541	when I was growing up,	913.8731
655	VLD_se0_ag4_f_01	913.8731	(pause 0.31)	914.1844
656	VLD_se0_ag4_f_01	914.1844	probably around about third grade or so,	915.8940
657	VLD_se0_ag4_f_01	915.8940	(pause 0.49)	916.3803
658	VLD_se0_ag4_f_01	916.3803	we even had a-	917.8578
659	VLD_se0_ag4_f_01	917.8578	(pause 1.17)	919.0239
660	VLD_se0_ag4_f_01	919.0239	a restaurant that had-	920.4788
661	VLD_se0_ag4_f_01	920.4788	(pause 0.97)	921.4519
662	VLD_se0_ag4_f_01	921.4519	only whites really went there.	923.1955
663	VLD_se0_ag4_f_01	923.1955	(pause 0.70)	923.8974
664	VLD_se0_ag4_f_01	923.8974	And if-	924.3729
665	VLD_se0_ag4_f_01	924.3729	(pause 0.78)	925.1541
666	VLD_se0_ag4_f_01	925.1541	if you were	926.1052
667	VLD_se0_ag4_f_01	926.1052	(pause 0.41)	926.5128
668	VLD_se0_ag4_f_01	926.5128	colored so to speak, they'd	928.4941
669	VLD_se0_ag4_f_01	928.4941	(pause 0.13)	928.6284
670	VLD_se0_ag4_f_01	928.6284	g- g- go to the back door and get a sandwich or something.	931.0353
671	VLD_se0_ag4_f_01	931.0353	(pause 0.61)	931.6466
672	VLD_se0_ag4_f_01	931.6466	But, uh,	932.2920
673	VLD_se0_ag4_f_01	932.2920	(pause 1.26)	933.5544
674	VLD_se0_ag4_f_01	933.5544	it's time when old things change.	935.4672
675	VLD_se0_ag4_f_01	935.4672	(pause 1.08)	936.5457
676	VLD_se0_ag4_f_01	936.5457	And that ra- that restaurant is still in business.	939.1354
677	VLD_se0_ag4_f_01	939.1354	(pause 0.83)	939.9614
678	VLD_se0_ag4_f_01	939.9614	But it's- I- The perception of it has	942.0503
679	VLD_se0_ag4_f_01	942.0503	(pause 0.34)	942.3899
680	VLD_se0_ag4_f_01	942.3899	totally changed. I'm sure, I'm-	943.7259
681	VLD_se0_ag4_f_01	943.7259	(pause 0.65)	944.3769
682	VLD_se0_ag4_f_01	944.3769	Actually, I think I went in there one time- went in that door one time, but I- I don't think I ever purchased anything.	949.4938
683	VLD_se0_ag4_f_01	949.4938	(pause 0.38)	949.8787
684	VLD_se0_ag4_f_01	949.8787	I don't even know- remember why I went in there.	951.5034
685	VLD_se0_ag4_f_01	951.5034	(pause 0.77)	952.2728
686	VLD_se0_ag4_f_01	952.2728	But I- I never ever	953.7276
687	VLD_se0_ag4_f_01	953.7276	(pause 1.24)	954.9673
688	VLD_se0_ag4_f_01	954.9673	was a patron, of that, uh, restaurant.	957.5147
689	VLD_se0_ag4_f_01	957.5147	(pause 0.31)	957.8204
690	VLD_se0_ag4_f_01	957.8204	You know King's Grill, right over there on the corner of, uh-	960.5824
691	VLD_int_01	960.6673	Mm-hm.	961.1202
692	VLD_se0_ag4_f_01	961.1258	Mm-hm.	961.6693
693	VLD_se0_ag4_f_01	961.6693	(pause 1.04)	962.7052
694	VLD_se0_ag4_f_01	962.7052	That was one of the	963.6902
695	VLD_se0_ag4_f_01	963.6902	(pause 1.06)	964.7539
696	VLD_se0_ag4_f_01	964.7539	most racial	966.3956
697	VLD_se0_ag4_f_01	966.3956	(pause 0.27)	966.6673
698	VLD_se0_ag4_f_01	966.6673	/discrimitory/ (laughing)	967.9806
699	VLD_se0_ag4_f_01	967.9806	(pause 0.82)	968.7958
700	VLD_se0_ag4_f_01	968.7958	um,	969.4525
701	VLD_se0_ag4_f_01	969.4525	(pause 0.52)	969.9676
702	VLD_se0_ag4_f_01	969.9676	[restaurants.]	970.8219
703	VLD_int_01	970.2671	[Right next door] to a coffee [shop.]	971.6823
704	VLD_se0_ag4_f_01	971.3993	[Mm-hm.]	971.9654
705	VLD_se0_ag4_f_01	972.1918	That- that was- that was the part, the place.	974.5241
706	VLD_int_01	975.3789	They've-	975.7695
707	VLD_int_01	975.7695	(pause 0.41)	976.1765
708	VLD_int_01	976.1765	Did they close and reopen? Or they just always been open?	978.4862
709	VLD_se0_ag4_f_01	978.7126	I think they were always open. I never s- I don't think they ever closed.	982.6526
710	VLD_se0_ag4_f_01	982.6526	(pause 1.45)	984.1069
711	VLD_se0_ag4_f_01	984.1069	[Yep.]	984.5598
712	VLD_int_01	984.1409	[Hm.]	984.5994
713	VLD_int_01	985.7825	So, <clears throat>	987.0222
714	VLD_int_01	987.0222	(pause 0.91)	987.9336
715	VLD_int_01	987.9336	how did you get into-	989.3766
716	VLD_int_01	989.3766	(pause 0.23)	989.6031
717	VLD_int_01	989.6031	When you said you went to trade school, I thought I- immediately I thought you went for cosmetology.	993.0732
718	VLD_se0_ag4_f_01	993.9053	Well you know I had that too. I had a couple of things under my belt. I had that	997.2334
719	VLD_se0_ag4_f_01	997.2334	(pause 0.32)	997.5504
720	VLD_se0_ag4_f_01	997.5504	well and actually, in high school, they- we had a ta- cosmetology class.	1001.8287
721	VLD_se0_ag4_f_01	1001.8287	(pause 0.62)	1002.4465
722	VLD_se0_ag4_f_01	1002.4465	And so,	1003.3693
723	VLD_se0_ag4_f_01	1003.3693	(pause 0.57)	1003.9410
724	VLD_se0_ag4_f_01	1003.9410	um,	1004.5694
725	VLD_se0_ag4_f_01	1004.5694	(pause 0.71)	1005.2826
726	VLD_se0_ag4_f_01	1005.2826	I was like, only, um,	1006.8111
727	VLD_se0_ag4_f_01	1006.8111	(pause 0.39)	1007.2011
728	VLD_se0_ag4_f_01	1007.2011	<ts> one semester from completing,	1008.8711
729	VLD_se0_ag4_f_01	1008.8711	(pause 0.93)	1009.7995
730	VLD_se0_ag4_f_01	1009.7995	um,	1010.5014
731	VLD_se0_ag4_f_01	1010.5014	(pause 0.66)	1011.1581
732	VLD_se0_ag4_f_01	1011.1581	to get the	1012.0412
733	VLD_se0_ag4_f_01	1012.0412	(pause 0.19)	1012.2280
734	VLD_se0_ag4_f_01	1012.2280	license, but I didn't never finish it.	1014.1409
735	VLD_se0_ag4_f_01	1014.1409	(pause 1.84)	1015.9818
736	VLD_se0_ag4_f_01	1015.9818	But, uh,	1016.8298
737	VLD_se0_ag4_f_01	1016.8298	(pause 0.78)	1017.6048
738	VLD_se0_ag4_f_01	1017.6048	yeah. I could- I could do- I used to do hair,	1019.7389
739	VLD_se0_ag4_f_01	1019.7389	(pause 0.53)	1020.2654
740	VLD_se0_ag4_f_01	1020.2654	when I was coming up.	1021.1485
741	VLD_se0_ag4_f_01	1021.1485	(pause 1.80)	1022.9486
742	VLD_se0_ag4_f_01	1022.9486	Braid a lot,	1024.0412
743	VLD_se0_ag4_f_01	1024.0412	(pause 3.09)	1027.1315
744	VLD_se0_ag4_f_01	1027.1315	/unintelligible/.	1027.8787
745	VLD_se0_ag4_f_01	1027.8787	(pause 1.51)	1029.3845
746	VLD_se0_ag4_f_01	1029.3845	Anyway, so	1030.6752
747	VLD_se0_ag4_f_01	1030.6752	(pause 0.55)	1031.2295
748	VLD_se0_ag4_f_01	1031.2295	yep. That was one of the things, occupations I had.	1033.8051
749	VLD_se0_ag4_f_01	1033.8051	(pause 1.06)	1034.8637
750	VLD_se0_ag4_f_01	1034.8637	Or not occupations, but one of the things I could do,	1037.2181
751	VLD_se0_ag4_f_01	1037.2181	(pause 0.61)	1037.8238
752	VLD_se0_ag4_f_01	1037.8238	that made a little bit of money on the side.	1039.2900
753	VLD_se0_ag4_f_01	1039.2900	(pause 0.62)	1039.9127
754	VLD_se0_ag4_f_01	1039.9127	We ain't have much money, so five, or ten dollars, that was a lot when	1042.8192
755	VLD_se0_ag4_f_01	1042.8192	(pause 0.22)	1043.0370
756	VLD_se0_ag4_f_01	1043.0370	a kid gave you five dollars to do their hair.	1045.0466
757	VLD_se0_ag4_f_01	1045.0466	(pause 0.44)	1045.4881
758	VLD_se0_ag4_f_01	1045.4881	And then I remember,	1046.4052
759	VLD_se0_ag4_f_01	1046.4052	(pause 0.13)	1046.5367
760	VLD_se0_ag4_f_01	1046.5367	this old lady used to have me do her, um,	1048.8111
761	VLD_se0_ag4_f_01	1048.8111	(pause 0.52)	1049.3313
762	VLD_se0_ag4_f_01	1049.3313	grandkid's hair, so I did that on the regular.	1051.5731
763	VLD_se0_ag4_f_01	1051.5731	(pause 0.52)	1052.0882
764	VLD_se0_ag4_f_01	1052.0882	I would wash it and press it and curl it and they looked so	1054.8054
765	VLD_se0_ag4_f_01	1054.8054	(pause 0.75)	1055.5578
766	VLD_se0_ag4_f_01	1055.5578	beautiful.	1056.1748
767	VLD_se0_ag4_f_01	1056.1748	(pause 0.58)	1056.7522
768	VLD_se0_ag4_f_01	1056.7522	But	1057.0296
769	VLD_se0_ag4_f_01	1057.0296	(pause 0.12)	1057.1485
