Line	Spkr	StTime	Content	EnTime
406	DTA_se3_ag4_f_03	567.2492	go where they shouldn't go, and I would let them go, and I'd just stand and what 'em go and	571.7034
407	DTA_se3_ag4_f_03	571.7034	(pause 0.26)	571.9617
408	DTA_se3_ag4_f_03	571.9617	other- the other way.	573.3448
409	DTA_int_03	573.5340	Mm-hm.	573.9817
410	DTA_int_03	573.9817	(pause 2.10)	576.0815
411	DTA_int_03	576.0815	Uh.	576.3317
412	DTA_int_03	576.3317	(pause 1.27)	577.6010
413	DTA_int_03	577.6010	What	577.8261
414	DTA_int_03	577.8261	(pause 0.15)	577.9725
415	DTA_int_03	577.9725	What was it about her that made everybody listen to her?	580.6032
416	DTA_se3_ag4_f_03	581.1003	Well,	581.7838
417	DTA_se3_ag4_f_03	581.7838	(pause 0.45)	582.2292
418	DTA_se3_ag4_f_03	582.2292	uh, she was really, I would say now, dynamic. I didn't know the name then.	586.6075
419	DTA_int_03	586.8089	Mm-hm.	587.1689
420	DTA_int_03	587.1689	(pause 0.12)	587.2849
421	DTA_int_03	587.2849	<laugh>	587.7608
422	DTA_int_03	587.7608	(pause 0.65)	588.4138
423	DTA_int_03	588.4138	Yeah.	588.6029
424	DTA_se3_ag4_f_03	588.9752	Yes. She really was. <laugh>	590.8015
425	DTA_int_03	592.1626	Uh.	592.4998
426	DTA_int_03	592.4998	(pause 0.29)	592.7927
427	DTA_int_03	592.7927	If you could	593.7568
428	DTA_int_03	593.7568	(pause 0.21)	593.9643
429	DTA_int_03	593.9643	do it all over again,	595.2214
430	DTA_int_03	595.2214	(pause 0.74)	595.9587
431	DTA_int_03	595.9587	wha- if	596.4346
432	DTA_int_03	596.4346	(pause 0.26)	596.6970
433	DTA_int_03	596.6970	you know, knowing what you know now, is there anything you would do different?	599.9056
434	DTA_int_03	599.9056	(pause 2.51)	602.4136
435	DTA_int_03	602.4136	If you could start again.	603.5669
436	DTA_se3_ag4_f_03	604.4761	No.	605.1290
437	DTA_se3_ag4_f_03	605.1290	(pause 0.48)	605.6063
438	DTA_se3_ag4_f_03	605.6063	I don't know of anything I would do different.	607.9312
439	DTA_int_03	608.4824	Mm-hm.	608.8668
440	DTA_se3_ag4_f_03	609.7089	But, uh.	610.6547
441	DTA_se3_ag4_f_03	610.6547	(pause 1.62)	612.2779
442	DTA_se3_ag4_f_03	612.2779	I never	612.9674
443	DTA_se3_ag4_f_03	612.9674	(pause 1.66)	614.6299
444	DTA_se3_ag4_f_03	614.6299	want the days back. Only, there's so many opportunities now	618.3291
445	DTA_int_03	618.5854	Mm-hm.	618.9333
446	DTA_se3_ag4_f_03	619.2750	that we didn't have when I was coming along.	621.5596
447	DTA_int_03	622.1088	[What would you do if you were a teenager now?]	624.0004
448	DTA_se3_ag4_f_03	622.1210	[That- that's the only thing.]	624.0615
449	DTA_se3_ag4_f_03	624.7167	If I was a teenager now, I would	627.0204
450	DTA_se3_ag4_f_03	627.0204	(pause 4.10)	631.1192
451	DTA_se3_ag4_f_03	631.1192	I would be a scientist.	632.6992
452	DTA_int_03	633.0041	Mm-hm.	633.3092
453	DTA_int_03	633.3092	(pause 0.51)	633.8157
454	DTA_int_03	633.8157	Mm-hm.	634.1086
455	DTA_se3_ag4_f_03	634.8654	I was very good in math.	637.2026
456	DTA_se3_ag4_f_03	637.2026	(pause 2.68)	639.8841
457	DTA_se3_ag4_f_03	639.8841	Very few times that I didn't make all A's.	642.5752
458	DTA_int_03	642.6241	Mm-hm.	642.9658
459	DTA_se3_ag4_f_03	643.8201	And a lot of things I was always good about	646.5294
460	DTA_se3_ag4_f_03	646.5294	(pause 0.38)	646.9078
461	DTA_se3_ag4_f_03	646.9078	even now.	647.6953
462	DTA_se3_ag4_f_03	647.6953	(pause 0.32)	648.0126
463	DTA_se3_ag4_f_03	648.0126	Figuring out how to do things, I worked in the school since I've been in Detroit.	652.0669
464	DTA_se3_ag4_f_03	652.0669	(pause 0.81)	652.8792
465	DTA_se3_ag4_f_03	652.8792	And uh,	653.6054
466	DTA_se3_ag4_f_03	653.6054	(pause 0.14)	653.7457
467	DTA_se3_ag4_f_03	653.7457	then I've worked in service too.	655.5337
468	DTA_int_03	656.0340	Mm-hm.	656.3086
469	DTA_se3_ag4_f_03	656.6992	And everybody	657.6023
470	DTA_se3_ag4_f_03	657.6023	(pause 0.45)	658.0538
471	DTA_se3_ag4_f_03	658.0538	ha- ha-	658.5392
472	DTA_se3_ag4_f_03	658.5392	(pause 0.19)	658.7263
473	DTA_se3_ag4_f_03	658.7263	gave me the name of having a lot of ingenuity.	661.5515
474	DTA_se3_ag4_f_03	661.5515	(pause 0.21)	661.7651
475	DTA_se3_ag4_f_03	661.7651	Well, I do have and I have always thought that I have.	664.9472
476	DTA_int_03	665.2096	[Mm-hm.]	665.4476
477	DTA_se3_ag4_f_03	665.2462	[That is] one thing I did	666.4649
478	DTA_se3_ag4_f_03	667.0202	uh, kind of think that I had a lot of ingenuity, getting things done, you know, the easiest way.	672.1086
479	DTA_se3_ag4_f_03	672.1086	(pause 0.30)	672.4076
480	DTA_se3_ag4_f_03	672.4076	I'm not fast and quick.	673.9026
481	DTA_int_03	674.1894	Mm-hm.	674.5949
482	DTA_se3_ag4_f_03	674.6532	But I can just smooth off work. [<laugh>]	677.0320
483	DTA_int_03	676.8550	[Mm-hm.] <laugh>	677.4774
484	DTA_se3_ag4_f_03	678.9085	I'm s- really slow.	680.1289
485	DTA_int_03	680.4524	Mm-hm.	680.7147
486	DTA_se3_ag4_f_03	681.0260	But I can get	681.6484
487	DTA_se3_ag4_f_03	681.6484	(pause 0.10)	681.7521
488	DTA_se3_ag4_f_03	681.7521	things done, everybody always said.	684.1249
489	DTA_se3_ag4_f_03	684.1249	(pause 0.31)	684.4347
490	DTA_se3_ag4_f_03	684.4347	Get things done so easily, and didn't look like I was working.	687.4273
491	DTA_se3_ag4_f_03	687.4273	(pause 0.15)	687.5735
492	DTA_se3_ag4_f_03	687.5735	[<laugh>]	687.9820
493	DTA_int_03	687.6870	[Mm-hm.]	687.9921
494	DTA_int_03	688.3033	Mm-hm.	688.6267
495	DTA_se3_ag4_f_03	688.9745	I can't say that about myself, but oth- I didn't notice it, but other people told me that.	693.6058
496	DTA_int_03	693.8926	Mm-hm.	694.2038
497	DTA_int_03	694.2038	(pause 1.15)	695.3496
498	DTA_int_03	695.3496	And that- that's what you made [to be /inaudible/] Mm-hm.	698.3228
499	DTA_se3_ag4_f_03	697.0109	[Yes.]	697.8774
500	DTA_int_03	698.6848	Just sit there and work at it.	699.9967
501	DTA_se3_ag4_f_03	700.2042	Mm-hm.	700.8449
502	DTA_int_03	702.1142	Uh. If you had all the money in the world,	704.2337
503	DTA_int_03	704.2337	(pause 0.64)	704.8744
504	DTA_int_03	704.8744	just sort of handed to you.	706.2211
505	DTA_se3_ag4_f_03	708.7596	<laugh>	709.6505
506	DTA_int_03	710.4348	What would you do with it?	711.2979
507	DTA_se3_ag4_f_03	712.1096	Well, uh.	713.4111
508	DTA_se3_ag4_f_03	713.4111	(pause 3.34)	716.7490
509	DTA_se3_ag4_f_03	716.7490	I would, um,	717.9267
510	DTA_se3_ag4_f_03	717.9267	(pause 0.78)	718.7069
511	DTA_se3_ag4_f_03	718.7069	give it to orphanages,	720.7961
512	DTA_int_03	721.0036	Mm-hm.	721.4124
513	DTA_se3_ag4_f_03	721.8274	I'd send it overseas to the people who need it, you know, those people who are suffering.	727.7583
514	DTA_se3_ag4_f_03	727.7583	(pause 0.89)	728.6473
515	DTA_se3_ag4_f_03	728.6473	Of course, I'd remember my family too. [<laugh>]	732.4915
516	DTA_int_03	731.6433	[<laugh>]	732.1863
517	DTA_int_03	732.6745	Yeah.	732.9979
518	DTA_se3_ag4_f_03	732.9979	And my church	734.1024
519	DTA_se3_ag4_f_03	734.5017	and other churches.	735.8228
520	DTA_se3_ag4_f_03	735.8228	(pause 1.90)	737.7267
521	DTA_se3_ag4_f_03	737.7267	I'd even remember	739.1119
522	DTA_se3_ag4_f_03	739.1119	(pause 0.42)	739.5329
523	DTA_se3_ag4_f_03	739.5329	if I had	740.2393
524	DTA_se3_ag4_f_03	740.2393	(pause 0.45)	740.6909
525	DTA_se3_ag4_f_03	740.6909	oh, zillions and zillions, I'd even give some to	743.7480
526	DTA_se3_ag4_f_03	743.7480	(pause 0.37)	744.1142
527	DTA_se3_ag4_f_03	744.1142	uh, to my country.	745.4455
528	DTA_se3_ag4_f_03	745.4455	(pause 0.36)	745.8053
529	DTA_se3_ag4_f_03	745.8053	[<laugh>]	746.2784
530	DTA_int_03	746.1473	[<laugh>]	747.1783
531	DTA_se3_ag4_f_03	747.3674	To the town, city, state. [<laugh>]	750.0649
532	DTA_int_03	749.7353	[Mm.]	749.9550
533	DTA_se3_ag4_f_03	750.3394	Especially the schools.	751.6941
534	DTA_int_03	751.7908	Mm-hm.	752.1213
535	DTA_int_03	752.1213	(pause 0.27)	752.3898
536	DTA_int_03	752.3898	Mm-hm.	752.7437
537	DTA_int_03	752.7437	(pause 0.31)	753.0549
538	DTA_int_03	753.0549	Mm-hm.	753.3722
539	DTA_int_03	753.3722	(pause 1.31)	754.6842
540	DTA_int_03	754.6842	Uh.	754.9405
541	DTA_se3_ag4_f_03	755.3920	It just wouldn't do for me to get	756.7925
542	DTA_se3_ag4_f_03	756.7925	(pause 0.33)	757.1220
543	DTA_se3_ag4_f_03	757.1220	hold of all the money in the world, [everybody would] live well. [<laugh>]	761.8804
544	DTA_int_03	759.0002	[<laugh>]	759.3968
545	DTA_int_03	759.3968	(pause 0.86)	760.2573
546	DTA_int_03	760.2573	[<laugh>]	761.6180
547	DTA_se3_ag4_f_03	762.6594	<laugh>	763.5321
548	DTA_se3_ag4_f_03	763.5321	(pause 0.76)	764.2932
549	DTA_se3_ag4_f_03	764.2932	I even think of people I dislike, and I- you know, you know how sit down and dream that way,	769.2749
550	DTA_int_03	769.5720	[Uh-huh.]	769.7978
551	DTA_se3_ag4_f_03	769.5922	[I-] you think of thi-	770.4934
552	DTA_se3_ag4_f_03	770.7985	people I dislike, say, well, I'd give her a little bit too.	773.7064
553	DTA_se3_ag4_f_03	773.7064	(pause 0.12)	773.8268
554	DTA_se3_ag4_f_03	773.8268	[<laugh>]	775.4300
555	DTA_int_03	774.0791	[<laugh>]	774.5635
556	DTA_int_03	774.5635	(pause 0.48)	775.0408
557	DTA_int_03	775.0408	[Not enough] to make her feel [uppish.]	776.7799
558	DTA_se3_ag4_f_03	776.5907	[Not-] not enough to make her uppish, [but. <laugh>]	780.0581
559	DTA_int_03	778.4044	[<laugh>]	780.3998
560	DTA_se3_ag4_f_03	780.3998	[<laugh>]	780.9795
561	DTA_se3_ag4_f_03	781.2541	So, she wouldn't have to suffer. [<laugh>]	784.9025
562	DTA_int_03	783.2671	[Right.]	783.5234
563	DTA_int_03	783.5234	(pause 0.37)	783.8895
564	DTA_int_03	783.8895	[Right.]	784.2129
565	DTA_int_03	784.2129	(pause 0.26)	784.4692
566	DTA_int_03	784.4692	[Right.]	784.7072
567	DTA_int_03	787.2476	Oh my.	788.0348
568	DTA_int_03	788.0348	(pause 0.54)	788.5713
569	DTA_int_03	788.5713	How did your family celebrate the holidays, Ms. /RD-NAME-2/?	791.5517
570	DTA_se3_ag4_f_03	791.9237	Well, we usually go to a park.	794.6025
571	DTA_int_03	794.8405	Mm-hm.	795.2066
572	DTA_se3_ag4_f_03	795.2583	And sometimes, we celebrate in the backyard.	797.8822
573	DTA_int_03	797.9404	Mm-hm.	798.4952
574	DTA_int_03	798.4952	(pause 0.63)	799.1238
575	DTA_int_03	799.1238	And what about Christmas?	800.3546
576	DTA_se3_ag4_f_03	801.2455	Oh, we ha- we	802.2340
577	DTA_se3_ag4_f_03	802.2340	(pause 0.19)	802.4232
578	DTA_se3_ag4_f_03	802.4232	We put on the dog at Christmas [ti- (laughing)] That's awful.	805.9343
579	DTA_int_03	804.3112	[<laugh>]	805.1533
580	DTA_se3_ag4_f_03	806.4347	We have lights all around here and inside and outside and.	811.7089
581	DTA_se3_ag4_f_03	811.7089	(pause 1.51)	813.2149
582	DTA_se3_ag4_f_03	813.2149	Uh.	814.1119
583	DTA_se3_ag4_f_03	814.1119	(pause 1.37)	815.4848
584	DTA_se3_ag4_f_03	815.4848	Sometime, we have guests in. My folks are not much at having guests in.	819.7456
585	DTA_int_03	819.9409	Mm-hm.	820.2643
586	DTA_se3_ag4_f_03	820.2643	But what I like to do, I like to have a day and have	823.0530
587	DTA_se3_ag4_f_03	823.7845	everybody come, open house.	825.3864
588	DTA_int_03	825.4041	Mm-hm.	825.7520
589	DTA_se3_ag4_f_03	825.8236	An open house day. That's what I used to do when I was housekeeping.	828.8519
590	DTA_se3_ag4_f_03	828.8519	(pause 0.54)	829.3949
591	DTA_se3_ag4_f_03	829.3949	I'd have open house-	830.5652
592	DTA_se3_ag4_f_03	830.5652	(pause 0.11)	830.6750
593	DTA_se3_ag4_f_03	830.6750	an open house day at c-	831.8471
594	DTA_se3_ag4_f_03	831.8471	(pause 0.19)	832.0344
595	DTA_se3_ag4_f_03	832.0344	at Christmas.	832.8338
596	DTA_int_03	832.8338	Mm-hm.	833.1973
597	DTA_se3_ag4_f_03	833.4052	Mm-hm.	833.9601
598	DTA_se3_ag4_f_03	833.9601	(pause 0.46)	834.4238
599	DTA_se3_ag4_f_03	834.4238	[I'd have ham.]	835.8151
600	DTA_int_03	834.4238	[What do you cook?]	835.1959
601	DTA_se3_ag4_f_03	836.3704	Turkey,	836.9562
602	DTA_se3_ag4_f_03	836.9562	(pause 1.26)	838.2148
603	DTA_se3_ag4_f_03	838.2148	and uh, have it all out on the buffet ster- buffet style as they come in,	843.3355
604	DTA_se3_ag4_f_03	843.3355	(pause 0.14)	843.4731
605	DTA_se3_ag4_f_03	843.4731	fix 'em a plate.	844.2637
606	DTA_int_03	843.7515	[Mm-hm.]	844.0687
607	DTA_se3_ag4_f_03	844.5749	[<laugh>]	845.3198
608	DTA_int_03	844.5749	[Mm-hm.]	844.9352
609	DTA_int_03	845.3198	Mm-hm.	845.6249
610	DTA_int_03	845.6249	(pause 0.94)	846.5646
611	DTA_int_03	846.5646	Oh, that's great.	847.5837
612	DTA_int_03	847.5837	(pause 0.90)	848.4868
613	DTA_int_03	848.4868	When do you open your presents?	849.7500
614	DTA_se3_ag4_f_03	852.1829	Early Christmas morning.	853.4094
615	DTA_int_03	853.7328	And what do you say to each other?	854.8954
616	DTA_se3_ag4_f_03	856.4759	Uh.	857.0373
617	DTA_se3_ag4_f_03	857.0373	(pause 0.23)	857.2631
618	DTA_se3_ag4_f_03	857.2631	Merry Christmas.	858.4001
619	DTA_se3_ag4_f_03	858.4001	(pause 0.18)	858.5832
620	DTA_se3_ag4_f_03	858.5832	[Merry Christmas. Merry Christmas.]	860.3711
621	DTA_int_03	858.5832	[What would you say when you were a little girl?]	860.3131
622	DTA_se3_ag4_f_03	861.5538	We said, uh, what did we say now? That was something.	864.8184
623	DTA_se3_ag4_f_03	864.8184	(pause 0.52)	865.3391
624	DTA_se3_ag4_f_03	865.3391	We said, uh,	866.2585
625	DTA_se3_ag4_f_03	866.2585	(pause 1.39)	867.6439
626	DTA_se3_ag4_f_03	867.6439	Christmas gift!	868.4278
627	DTA_int_03	868.5560	[Mm-hm. <laugh>]	869.2638
628	DTA_se3_ag4_f_03	868.9536	[<laugh>]	869.5750
629	DTA_se3_ag4_f_03	869.9107	Christmas gift! And I never could so understand what that meant.	873.0404
630	DTA_int_03	873.2112	<laugh>	873.5773
631	DTA_se3_ag4_f_03	873.6323	Well did- do you want a gift or you give one?	876.0743
632	DTA_se3_ag4_f_03	876.0743	(pause 0.64)	876.7150
633	DTA_se3_ag4_f_03	876.7150	[<laugh>]	877.3008
634	DTA_int_03	877.1300	[Christmas gift!]	877.7612
635	DTA_se3_ag4_f_03	877.6669	[But] just give Christmas gift.	879.1587
636	DTA_int_03	879.3112	Uh-huh.	879.6564
637	DTA_int_03	879.6564	(pause 0.20)	879.8517
638	DTA_int_03	879.8517	Uh-huh.	880.1690
639	DTA_int_03	880.1690	(pause 0.88)	881.0477
640	DTA_int_03	881.0477	Uh. Di-	881.5786
641	DTA_int_03	881.5786	(pause 0.76)	882.3353
642	DTA_int_03	882.3353	Where were you born?	883.2217
643	DTA_int_03	883.2217	(pause 0.54)	883.7587
644	DTA_int_03	883.7587	And.	884.1037
645	DTA_se3_ag4_f_03	884.3551	I was born in South Carolina.	886.0836
646	DTA_int_03	886.3704	And	886.6938
647	DTA_int_03	886.6938	(pause 0.44)	887.1332
648	DTA_int_03	887.1332	where have you li- Where else have you lived besides Detroit?	889.6912
649	DTA_se3_ag4_f_03	892.0710	Well, I lived, I haven't lived uh, very long outside of South Carolina. Lived in North Carolina for a short time	899.1515
650	DTA_se3_ag4_f_03	899.1515	(pause 1.65)	900.7991
651	DTA_se3_ag4_f_03	900.7991	And uh, we came to Detroit	902.6373
652	DTA_se3_ag4_f_03	902.6373	(pause 0.26)	902.8936
653	DTA_se3_ag4_f_03	902.8936	in	903.2597
654	DTA_se3_ag4_f_03	903.2597	(pause 3.07)	906.3291
655	DTA_se3_ag4_f_03	906.3291	Nineteen nineteen.	907.7470
656	DTA_int_03	908.2948	Mm-hm.	908.7830
657	DTA_se3_ag4_f_03	908.9600	Mm-hm.	909.4176
658	DTA_int_03	910.0218	Yeah, that's a long time to be in [this place.]	912.0621
659	DTA_se3_ag4_f_03	911.4497	[Yes.]	912.2116
660	DTA_int_03	912.8798	Uh. What are some of the streets of Detroit?	914.7327
661	DTA_se3_ag4_f_03	918.1039	Woodward.	918.9094
662	DTA_se3_ag4_f_03	918.9094	(pause 1.36)	920.2707
663	DTA_se3_ag4_f_03	920.2707	Hamilton.	920.9602
664	DTA_int_03	921.4423	Mm-hm.	921.8512
665	DTA_se3_ag4_f_03	922.5041	Twelfth Street. [<laugh>]	924.5754
666	DTA_int_03	923.5625	[Mm-hm.]	923.9591
667	DTA_se3_ag4_f_03	925.8142	Uh. Trumbull.	927.2103
668	DTA_int_03	927.4908	Mm-hm.	927.8020
669	DTA_se3_ag4_f_03	927.8569	Trumbull doesn't run all the way out.	929.5228
670	DTA_int_03	930.4065	What are the two big ones that go off from the bottom of Woodward?	933.6254
671	DTA_se3_ag4_f_03	933.8180	Um.	934.5197
672	DTA_se3_ag4_f_03	934.5197	(pause 2.00)	936.5199
673	DTA_se3_ag4_f_03	936.5199	Jefferson and Grand River.	938.2224
674	DTA_int_03	938.3961	Mm-hm.	938.8659
675	DTA_int_03	938.8659	(pause 0.25)	939.1161
676	DTA_int_03	939.1161	Mm-hm.	939.5250
677	DTA_int_03	939.5250	(pause 0.48)	940.0009
678	DTA_int_03	940.0009	And what about the one that goes off to the east?	942.0024
679	DTA_se3_ag4_f_03	942.7165	Gratiot.	943.2840
680	DTA_int_03	943.3938	Mm-hm.	943.9186
681	DTA_int_03	943.9186	(pause 0.71)	944.6264
682	DTA_int_03	944.6264	Um.	945.0109
683	DTA_int_03	945.0109	(pause 1.90)	946.9157
684	DTA_int_03	946.9157	Have you gone anywhere on trips besides	949.2028
685	DTA_int_03	949.2028	(pause 0.34)	949.5445
686	DTA_int_03	949.5445	South Carolina?	950.3582
687	DTA_se3_ag4_f_03	950.4131	Yes. I have been to- I've been to New York.	954.6973
688	DTA_int_03	954.6973	Mm-hm.	955.1855
689	DTA_se3_ag4_f_03	956.6602	And uh,	957.4047
690	DTA_se3_ag4_f_03	957.4047	(pause 2.88)	960.2895
691	DTA_se3_ag4_f_03	960.2895	well, I've been to Atlantic City.	962.0835
692	DTA_int_03	962.3886	[Mm-hm.]	962.7296
693	DTA_se3_ag4_f_03	962.4141	[I've been] to San Fransisco.	964.0509
694	DTA_int_03	964.4443	Mm-hm.	964.8288
695	DTA_se3_ag4_f_03	965.7685	<ts>	965.8783
696	DTA_se3_ag4_f_03	965.8783	(pause 0.16)	966.0370
697	DTA_se3_ag4_f_03	966.0370	And I've been back South several times and I went places there that I'd never seen before when I went back. [<laugh>]	972.3400
698	DTA_int_03	971.9157	[Yeah.]	972.1720
699	DTA_int_03	972.6479	Yeah.	973.0019
700	DTA_int_03	973.0019	(pause 0.79)	973.7890
701	DTA_int_03	973.7890	Uh.	974.1620
702	DTA_int_03	974.1620	(pause 0.43)	974.5959
703	DTA_int_03	974.5959	What did you do when you were a kid on the last day of October?	977.5425
704	DTA_int_03	977.5425	(pause 1.10)	978.6442
705	DTA_int_03	978.6442	That's Halloween.	979.2605
706	DTA_se3_ag4_f_03	981.2463	Uh. We used to hang out	983.4820
707	DTA_se3_ag4_f_03	983.4820	(pause 2.65)	986.1316
708	DTA_se3_ag4_f_03	986.1316	lanterns.	987.0852
709	DTA_int_03	987.1340	Mm-hm.	987.5733
710	DTA_se3_ag4_f_03	988.3384	We had the real lanterns.	990.0683
711	DTA_int_03	990.2294	Mm-hm.	990.5406
712	DTA_se3_ag4_f_03	990.5406	Mm-hm.	991.1630
713	DTA_int_03	991.8673	Did you ever take a pumpkin and	993.4539
714	DTA_se3_ag4_f_03	993.8810	Yes. Uh-huh.	995.2442
715	DTA_int_03	995.3113	What [were they?]	995.7812
716	DTA_se3_ag4_f_03	995.5005	[Well w-] I- I don't know. I don't think I ever remember. I have tried to fix a pumpkin, but I couldn't.	1000.6332
717	DTA_int_03	1000.8773	Mm-hm.	1001.3045
718	DTA_se3_ag4_f_03	1001.3750	I never was able to get it cut right. [I'd always] cut too far this way or	1006.6351
719	DTA_int_03	1004.2095	[Mm-hm.]	1004.6976
720	DTA_se3_ag4_f_03	1006.7419	too far that way, or something.	1008.5162
721	DTA_int_03	1009.0731	[Huh.]	1009.3648
722	DTA_se3_ag4_f_03	1009.0806	[I never] did get it fixed right in-	1010.7221
723	DTA_se3_ag4_f_03	1011.0516	nobody s- I ha- I seem to be the only one in my family's that was particular about a pumpkin	1016.0881
724	DTA_int_03	1016.5275	Mm-hm.	1016.9424
725	DTA_se3_ag4_f_03	1017.5349	making now.	1018.2244
726	DTA_int_03	1019.0177	Did you go out	1019.7622
727	DTA_int_03	1019.7622	(pause 0.24)	1020.0002
728	DTA_int_03	1020.0002	[from house to house?]	1020.8165
729	DTA_se3_ag4_f_03	1020.6944	[No.]	1021.1277
730	DTA_int_03	1021.6219	And when did they start that? Do you remember?	1023.5074
731	DTA_se3_ag4_f_03	1024.9303	I don't real- well, I didn't know of it until I came to Detroit.	1028.4635
732	DTA_int_03	1028.5295	Oh yeah?	1028.8784
733	DTA_se3_ag4_f_03	1029.1774	No.	1029.5131
734	DTA_int_03	1030.2302	Hm.	1030.6146
735	DTA_int_03	1030.6146	(pause 0.68)	1031.2981
736	DTA_int_03	1031.2981	Um.	1031.6642
737	DTA_int_03	1031.6642	(pause 0.67)	1032.3354
738	DTA_int_03	1032.3354	Let's see.	1032.8252
739	DTA_int_03	1032.8252	(pause 2.16)	1034.9896
740	DTA_int_03	1034.9896	Have you ever been in an automobile accident?	1036.9301
741	DTA_se3_ag4_f_03	1037.3511	Mm-mm.	1037.7370
742	DTA_int_03	1038.3045	[You ever-]	1038.7954
743	DTA_se3_ag4_f_03	1038.4448	[Yes.] A slight one.	1039.5521
744	DTA_int_03	1039.6924	Mm-hm.	1039.9487
745	DTA_int_03	1039.9487	(pause 0.35)	1040.2965
746	DTA_int_03	1040.2965	Have you ever been in a situation where you thought this is it, I'm not gonna get through this one alive?	1044.6681
747	DTA_se3_ag4_f_03	1046.0593	Never have.	1046.8846
748	DTA_int_03	1048.5895	Uh. Some people say, whatever's gonna happen is gonna happen.	1051.9517
749	DTA_int_03	1051.9517	(pause 0.22)	1052.1749
750	DTA_int_03	1052.1749	Do you feel that way?	1052.9011
751	DTA_se3_ag4_f_03	1054.7622	I don't feel that way exactly.	1056.7550
752	DTA_int_03	1057.6093	Mm-hm.	1057.9389
753	DTA_se3_ag4_f_03	1057.9581	Uh-uh. I don't feel. I think we makes- I think we cause things to happen.	1061.8066
754	DTA_int_03	1061.9835	Yeah.	1062.2215
755	DTA_se3_ag4_f_03	1062.6365	I don't believe that-, uh,	1064.3695
756	DTA_se3_ag4_f_03	1064.3695	(pause 0.54)	1064.9098
757	DTA_se3_ag4_f_03	1064.9098	I believe that people die even	1067.3817
758	DTA_se3_ag4_f_03	1067.3817	(pause 0.12)	1067.4976
759	DTA_se3_ag4_f_03	1067.4976	uh,	1068.0590
760	DTA_se3_ag4_f_03	1068.0590	(pause 2.06)	1070.1167
761	DTA_se3_ag4_f_03	1070.1167	when it isn't their time.	1071.7443
762	DTA_int_03	1072.2691	Mm-hm.	1072.6352
763	DTA_se3_ag4_f_03	1072.6917	I believe that people have premature deaths	1074.9909
764	DTA_int_03	1075.1861	Mm-hm.	1075.4546
765	DTA_se3_ag4_f_03	1075.5869	from	1076.1259
766	DTA_se3_ag4_f_03	1076.1259	(pause 0.21)	1076.3333
767	DTA_se3_ag4_f_03	1076.3333	other people's carelessness.	1077.8520
768	DTA_int_03	1078.0290	[Mm-hm.]	1078.4562
769	DTA_se3_ag4_f_03	1078.2914	[Now,] I know God knows everything that's going to happen.	1081.7574
770	DTA_int_03	1082.0869	[Mm-hm.]	1082.3619
771	DTA_se3_ag4_f_03	1082.2582	[But] he doesn't-	1082.9721
772	DTA_se3_ag4_f_03	1083.3322	he doesn't do it.	1084.1403
773	DTA_int_03	1084.4611	Mm-hm.	1084.7601
774	DTA_int_03	1084.7601	(pause 0.52)	1085.2787
775	DTA_int_03	1085.2787	Yeah.	1085.6022
776	DTA_int_03	1085.6022	(pause 0.63)	1086.2307
777	DTA_int_03	1086.2307	Cause [he.]	1086.7616
778	DTA_se3_ag4_f_03	1086.6421	[We] do it.	1087.2431
779	DTA_int_03	1087.2910	Fend for yourself.	1088.5663
780	DTA_se3_ag4_f_03	1088.7424	If I take a- if I reach down here and get a gun and blow your brains out, God doesn't have anything to do with that.	1094.5400
781	DTA_int_03	1094.7780	Yeah.	1095.0953
782	DTA_se3_ag4_f_03	1095.2971	He does not will it.	1096.3085
783	DTA_int_03	1096.6685	Uh-huh.	1096.8882
784	DTA_se3_ag4_f_03	1097.6186	And I think we do things to ourselves even that, uh.	1101.3830
785	DTA_se3_ag4_f_03	1101.3830	(pause 0.71)	1102.0914
786	DTA_se3_ag4_f_03	1102.0914	Oh, I think all the mistakes I've made, I've made um, um, on my own.	1106.1060
787	DTA_int_03	1106.1975	Mm-hm.	1106.5698
788	DTA_se3_ag4_f_03	1106.6125	<laugh>	1107.0946
789	DTA_int_03	1107.7048	Right. <laugh>	1108.5408
790	DTA_se3_ag4_f_03	1108.5408	<laugh>	1109.3585
791	DTA_int_03	1109.6514	Can you tell me about games you played when you were a child?	1112.3134
792	DTA_se3_ag4_f_03	1114.0891	Oh, yes, I played baseball, I /payed/	1117.5881
793	DTA_se3_ag4_f_03	1117.5881	(pause 0.81)	1118.3997
794	DTA_se3_ag4_f_03	1118.3997	I played, um,	1119.5713
795	DTA_se3_ag4_f_03	1119.5713	(pause 1.51)	1121.0846
796	DTA_se3_ag4_f_03	1121.0846	tag,	1121.8856
797	DTA_se3_ag4_f_03	1121.8856	(pause 0.35)	1122.2379
798	DTA_se3_ag4_f_03	1122.2379	hide and go seek.	1123.6168
799	DTA_se3_ag4_f_03	1123.6168	(pause 1.40)	1125.0172
800	DTA_se3_ag4_f_03	1125.0172	And, I played, croquet.	1127.6716
801	DTA_int_03	1127.6716	Mm-hm.	1128.0011
802	DTA_int_03	1128.0011	(pause 4.06)	1132.0645
803	DTA_int_03	1132.0645	Uh.	1132.3757
804	DTA_int_03	1132.3757	(pause 0.59)	1132.9676
805	DTA_int_03	1132.9676	Did y- how did you play Hide and Go Seek?	1134.8043
806	DTA_se3_ag4_f_03	1136.8923	Uh- the- we c- we called it	1138.4030
