Line	Spkr	StTime	Content	EnTime
404	DCA_int_04	469.9262	just in general.	470.6349
405	DCA_se1_ag1_m_08	471.5722	Well what kind I wanted to study, or what kind I did?	473.2963
406	DCA_int_04	473.6367	Hm?	473.8512
407	DCA_se1_ag1_m_08	474.1076	What kind I did study?	475.2314
408	DCA_int_04	475.3899	Yeah.	475.7499
409	DCA_int_04	475.7499	(pause 0.12)	475.8749
410	DCA_int_04	475.8749	Tell me [anything.]	476.4764
411	DCA_se1_ag1_m_08	476.0800	[Mm.]	476.2619
412	DCA_se1_ag1_m_08	477.1851	Well,	477.5535
413	DCA_se1_ag1_m_08	477.5535	(pause 1.05)	478.6027
414	DCA_se1_ag1_m_08	478.6027	I had a academic course,	480.1962
415	DCA_int_04	480.3641	Mm-hm.	480.7231
416	DCA_se1_ag1_m_08	481.8935	so	482.3645
417	DCA_se1_ag1_m_08	482.3645	(pause 0.55)	482.9193
418	DCA_se1_ag1_m_08	482.9193	I had uh,	483.6328
419	DCA_se1_ag1_m_08	483.6328	(pause 3.07)	486.6998
420	DCA_se1_ag1_m_08	486.6998	Government,	487.2780
421	DCA_se1_ag1_m_08	487.2780	(pause 2.47)	489.7493
422	DCA_se1_ag1_m_08	489.7493	Algebra,	490.5280
423	DCA_se1_ag1_m_08	490.5280	(pause 0.59)	491.1144
424	DCA_se1_ag1_m_08	491.1144	English,	491.8465
425	DCA_se1_ag1_m_08	491.8465	(pause 4.36)	496.2063
426	DCA_se1_ag1_m_08	496.2063	Military Science,	497.5294
427	DCA_se1_ag1_m_08	497.5294	(pause 1.22)	498.7464
428	DCA_se1_ag1_m_08	498.7464	and Biology.	499.7396
429	DCA_int_04	500.8214	Mm-hm.	501.2551
430	DCA_se1_ag1_m_08	501.6095	And um,	502.2389
431	DCA_se1_ag1_m_08	502.2389	(pause 2.57)	504.8117
432	DCA_se1_ag1_m_08	504.8117	I changed one of my subjects to Typing,	506.9660
433	DCA_se1_ag1_m_08	506.9660	(pause 0.35)	507.3110
434	DCA_se1_ag1_m_08	507.3110	but that's not you know, a academic course.	509.2123
435	DCA_se1_ag1_m_08	509.2123	(pause 0.08)	509.2963
436	DCA_se1_ag1_m_08	509.2963	That's a Business, but I changed you know, Typing, one of 'em.	512.0378
437	DCA_int_04	512.4624	Mm-hm.	512.8727
438	DCA_se1_ag1_m_08	513.1478	Can't remember which one.	514.0524
439	DCA_int_04	515.0818	Mm-hm.	515.3895
440	DCA_se1_ag1_m_08	517.2547	It was alright though, cause it was a	518.5417
441	DCA_se1_ag1_m_08	518.5417	(pause 0.44)	518.9846
442	DCA_se1_ag1_m_08	518.9846	pretty good school.	519.7260
443	DCA_int_04	520.2250	Uh-huh.	520.5689
444	DCA_int_04	520.5689	(pause 0.51)	521.0818
445	DCA_int_04	521.0818	What'd you like about it?	521.9805
446	DCA_se1_ag1_m_08	527.0083	Uh,	527.3963
447	DCA_se1_ag1_m_08	527.3963	(pause 1.21)	528.6065
448	DCA_se1_ag1_m_08	528.6065	you could come home when you wanted to, you know.	530.5277
449	DCA_se1_ag1_m_08	530.5277	(pause 0.87)	531.3950
450	DCA_se1_ag1_m_08	531.3950	That's what- that's what I liked about it.	532.8859
451	DCA_se1_ag1_m_08	532.8859	(pause 0.36)	533.2450
452	DCA_se1_ag1_m_08	533.2450	I mean, you know, you weren't supposed to stay late, but if you-	535.8515
453	DCA_se1_ag1_m_08	535.8515	(pause 0.74)	536.5929
454	DCA_se1_ag1_m_08	536.5929	Some schools,	537.4276
455	DCA_se1_ag1_m_08	537.4276	(pause 0.40)	537.8286
456	DCA_se1_ag1_m_08	537.8286	they lock all the doors, you know, til a certain time.	540.5506
457	DCA_se1_ag1_m_08	540.5506	(pause 0.15)	540.6998
458	DCA_se1_ag1_m_08	540.6998	Then they open- might open 'em.	541.8609
459	DCA_int_04	542.5510	Oh.	542.9193
460	DCA_int_04	542.9193	(pause 0.71)	543.6281
461	DCA_int_04	543.6281	You mean you could come and go	544.8533
462	DCA_int_04	544.8533	(pause 0.33)	545.1797
463	DCA_int_04	545.1797	during the day?	545.7797
464	DCA_se1_ag1_m_08	545.9444	Mm-hm.	546.2662
465	DCA_int_04	546.9143	Mm-hm.	547.3340
466	DCA_int_04	547.3340	(pause 1.13)	548.4670
467	DCA_int_04	548.4670	Um, what did you do and your friends do, when school got out?	551.5887
468	DCA_int_04	551.5887	(pause 0.25)	551.8418
469	DCA_int_04	551.8418	I mean, say in the afternoon or something.	553.7629
470	DCA_se1_ag1_m_08	555.2924	Um,	555.7820
471	DCA_se1_ag1_m_08	555.7820	(pause 0.84)	556.6260
472	DCA_se1_ag1_m_08	556.6260	in basketball season, used to go play basketball.	559.2127
473	DCA_se1_ag1_m_08	559.2127	(pause 0.71)	559.9262
474	DCA_se1_ag1_m_08	559.9262	Football season, used to go play sport- I mean football.	562.6633
475	DCA_int_04	562.8300	Mm-hm.	563.1611
476	DCA_se1_ag1_m_08	564.3454	Um,	564.8490
477	DCA_se1_ag1_m_08	564.8490	(pause 0.63)	565.4785
478	DCA_se1_ag1_m_08	565.4785	and I never did participate in uh, baseball.	568.0291
479	DCA_int_04	568.4488	Mm-hm.	568.7798
480	DCA_int_04	568.7798	(pause 0.31)	569.0864
481	DCA_int_04	569.0864	What ab- When you play basketball or football, were they- were just your friends or special teams or what?	574.3182
482	DCA_se1_ag1_m_08	575.5714	In basketball it was just my friends. In football, it was uh,	578.3458
483	DCA_se1_ag1_m_08	578.3458	(pause 0.92)	579.2691
484	DCA_se1_ag1_m_08	579.2691	I was playing out	580.0478
485	DCA_se1_ag1_m_08	580.0478	(pause 0.29)	580.3415
486	DCA_se1_ag1_m_08	580.3415	Jellef	580.6575
487	DCA_se1_ag1_m_08	580.6575	(pause 0.08)	580.7414
488	DCA_se1_ag1_m_08	580.7414	Boys Club.	581.3942
489	DCA_se1_ag1_m_08	581.3942	(pause 0.85)	582.2428
490	DCA_se1_ag1_m_08	582.2428	And Number Two Boys Club. You know, special teams	584.7795
491	DCA_se1_ag1_m_08	584.7795	(pause 0.59)	585.3670
492	DCA_se1_ag1_m_08	585.3670	for certain weight.	586.1504
493	DCA_int_04	586.8113	Mm-hm.	587.0445
494	DCA_int_04	587.0445	(pause 0.54)	587.5807
495	DCA_int_04	587.5807	Did you have tournaments? Or how was it set up?	589.5600
496	DCA_se1_ag1_m_08	592.4476	Well, when I played out Jellef last year,	594.5879
497	DCA_se1_ag1_m_08	594.5879	(pause 1.06)	595.6464
498	DCA_se1_ag1_m_08	595.6464	we played different teams from Virginia and	598.0058
499	DCA_se1_ag1_m_08	598.0058	(pause 0.40)	598.4022
500	DCA_se1_ag1_m_08	598.4022	other teams in Washington that was our weight and was with the Boys Club,	601.9495
501	DCA_se1_ag1_m_08	601.9495	(pause 1.04)	602.9893
502	DCA_se1_ag1_m_08	602.9893	and we won the championship.	604.1830
503	DCA_se1_ag1_m_08	604.1830	(pause 1.71)	605.8978
504	DCA_se1_ag1_m_08	605.8978	And Number Two,	606.7744
505	DCA_se1_ag1_m_08	606.7744	(pause 0.31)	607.0868
506	DCA_se1_ag1_m_08	607.0868	when I played for them,	608.0660
507	DCA_se1_ag1_m_08	608.0660	(pause 0.82)	608.8867
508	DCA_se1_ag1_m_08	608.8867	it was same weight, but we- we didn't win championship.	611.2182
509	DCA_int_04	611.6040	Hm.	611.8372
510	DCA_int_04	611.8372	(pause 1.60)	613.4412
511	DCA_int_04	613.4412	Hm.	613.7396
512	DCA_int_04	613.7396	(pause 1.09)	614.8308
513	DCA_int_04	614.8308	Um, did you ever have a teacher who hollered a lot	617.2648
514	DCA_int_04	617.2648	(pause 0.22)	617.4828
515	DCA_int_04	617.4828	in school?	618.0750
516	DCA_se1_ag1_m_08	623.7532	Yes, a Miss-	624.5180
517	DCA_se1_ag1_m_08	624.5180	(pause 0.28)	624.7931
518	DCA_se1_ag1_m_08	624.7931	In Junior High School, a Miss /RD-NAME-1/.	626.7561
519	DCA_int_04	628.2250	What would she holler about?	629.2695
520	DCA_int_04	629.2695	(pause 0.15)	629.4175
521	DCA_int_04	629.4175	Or what was she like	630.2801
522	DCA_int_04	630.2801	(pause 0.54)	630.8164
523	DCA_int_04	630.8164	in that respect?	631.6464
524	DCA_se1_ag1_m_08	632.2199	She was evil.	633.0872
525	DCA_int_04	633.3996	<laugh>	634.5514
526	DCA_se1_ag1_m_08	635.1249	Like she got up on the wrong side of the bed every day.	637.7350
527	DCA_int_04	637.8795	Uh-huh.	638.3458
528	DCA_se1_ag1_m_08	638.9147	She was evil	639.6981
529	DCA_se1_ag1_m_08	639.6981	(pause 0.55)	640.2436
530	DCA_se1_ag1_m_08	640.2436	for no reason at all.	641.3642
531	DCA_int_04	642.0237	Uh-huh.	642.3874
532	DCA_int_04	642.3874	(pause 1.01)	643.3946
533	DCA_int_04	643.3946	Was there anything special that would really touch her up?	645.8613
534	DCA_se1_ag1_m_08	650.6256	Chewing gum.	651.3810
535	DCA_int_04	651.8799	Mm-hm.	652.2110
536	DCA_int_04	652.2110	(pause 1.06)	653.2730
537	DCA_int_04	653.2730	Did you ever get hollered at? Any one particular time?	655.5112
538	DCA_se1_ag1_m_08	660.8257	Mm, let me see. Um,	661.9961
539	DCA_se1_ag1_m_08	661.9961	(pause 0.62)	662.6163
540	DCA_se1_ag1_m_08	662.6163	think I came in late one time. She hollered at me.	664.9244
541	DCA_int_04	665.4641	Mm.	665.7859
542	DCA_int_04	665.7859	(pause 1.49)	667.2733
543	DCA_int_04	667.2733	What about the best teacher you ever had?	669.1152
544	DCA_int_04	669.1152	(pause 0.76)	669.8752
545	DCA_int_04	669.8752	Would you like to tell me about her?	671.0037
546	DCA_int_04	671.0037	(pause 0.44)	671.4408
547	DCA_int_04	671.4408	Or him.	671.9258
548	DCA_se1_ag1_m_08	673.9495	Let's see.	674.7235
549	DCA_se1_ag1_m_08	674.7235	(pause 4.55)	679.2780
550	DCA_se1_ag1_m_08	679.2780	I would have to say that was Miss	680.2339
551	DCA_se1_ag1_m_08	680.2339	(pause 0.28)	680.5090
552	DCA_se1_ag1_m_08	680.5090	/RD-NAME-2/.	681.0219
553	DCA_int_04	681.6421	Mm.	681.9032
554	DCA_se1_ag1_m_08	685.4365	No, I wanna change that. Miss /RD-NAME-2/.	687.0432
555	DCA_int_04	687.6234	Okay.	688.0105
556	DCA_se1_ag1_m_08	688.7880	That was in elementary school.	689.9537
557	DCA_int_04	690.5692	Mm.	690.8210
558	DCA_int_04	690.8210	(pause 1.16)	691.9774
559	DCA_int_04	691.9774	What was it that you liked about her?	693.5302
560	DCA_se1_ag1_m_08	696.2662	The way she carried herself and her personality.	698.5510
561	DCA_int_04	699.2877	Mm.	699.4929
562	DCA_int_04	699.4929	(pause 2.41)	701.9071
563	DCA_int_04	701.9071	Did you ever have a teacher you just couldn't stand?	703.9028
564	DCA_se1_ag1_m_08	705.9825	Miss /RD-NAME-1/.	706.7425
565	DCA_int_04	707.4175	Mm.	707.6507
566	DCA_int_04	707.6507	(pause 0.77)	708.4247
567	DCA_int_04	708.4247	What about her? <laugh>	709.3713
568	DCA_se1_ag1_m_08	710.6349	Couldn't stand nothing about her.	712.2250
569	DCA_int_04	712.7554	Mm.	712.9839
570	DCA_se1_ag1_m_08	713.5900	At all.	714.2055
571	DCA_se1_ag1_m_08	714.2055	(pause 0.48)	714.6905
572	DCA_se1_ag1_m_08	714.6905	You know.	715.0262
573	DCA_int_04	717.7167	Did the kids ever play any tricks on the teachers in school?	720.1916
574	DCA_se1_ag1_m_08	727.2920	Not that I know of.	728.1873
575	DCA_int_04	728.7282	No,	729.0359
576	DCA_int_04	729.0359	(pause 0.08)	729.1152
577	DCA_int_04	729.1152	did you ever play a- a t- a trick on any teacher or anything like that?	732.0703
578	DCA_se1_ag1_m_08	732.4527	No.	732.7698
579	DCA_int_04	733.9168	/??/	734.3318
580	DCA_int_04	734.3318	(pause 0.83)	735.1665
581	DCA_int_04	735.1665	They ever have any strikes when you were in school?	737.0352
582	DCA_int_04	737.0352	(pause 0.16)	737.1984
583	DCA_int_04	737.1984	In Boy Club?	737.7952
584	DCA_se1_ag1_m_08	739.9774	No.	740.3831
585	DCA_int_04	740.5883	/unintelligible/ that you were in.	741.5768
586	DCA_int_04	741.5768	(pause 0.80)	742.3742
587	DCA_int_04	742.3742	Kay, is there a bunch of	743.4362
588	DCA_int_04	743.4362	(pause 0.17)	743.6040
589	DCA_int_04	743.6040	o-	743.7579
590	DCA_int_04	743.7579	(pause 0.22)	743.9771
591	DCA_int_04	743.9771	fellas that you hang around with	745.5018
592	DCA_int_04	745.5018	(pause 0.16)	745.6604
593	DCA_int_04	745.6604	/uh/	745.9028
594	DCA_int_04	745.9028	(pause 0.29)	746.1966
595	DCA_int_04	746.1966	now or a group /or something/?	747.3670
596	DCA_int_04	747.3670	(pause 0.40)	747.7680
597	DCA_int_04	747.7680	Friends.	748.1643
598	DCA_se1_ag1_m_08	748.7041	Yes.	749.0876
599	DCA_int_04	749.7999	And um,	750.4060
600	DCA_int_04	750.4060	(pause 0.81)	751.2174
601	DCA_int_04	751.2174	in that group of friends, can you tell me something about them in general?	754.2669
602	DCA_int_04	754.2669	(pause 1.86)	756.1263
603	DCA_int_04	756.1263	You know, what you usually-	757.0542
604	DCA_int_04	757.0542	(pause 0.81)	757.8609
605	DCA_int_04	757.8609	you might do, or why you sort of hang together?	760.0897
606	DCA_se1_ag1_m_08	763.3573	Well,	763.8515
607	DCA_se1_ag1_m_08	763.8515	(pause 0.76)	764.6163
608	DCA_se1_ag1_m_08	764.6163	want me say their names and everything?	765.9778
609	DCA_int_04	766.1690	Yeah, it's up to you if you have a [few.]	767.5999
610	DCA_se1_ag1_m_08	767.3336	[Yeah], well,	767.9398
611	DCA_se1_ag1_m_08	768.7837	/RD-NAME-4/,	769.8655
612	DCA_se1_ag1_m_08	769.8655	(pause 0.95)	770.8121
613	DCA_se1_ag1_m_08	770.8121	a boy in there.	771.6374
614	DCA_int_04	772.2191	I see.	772.8067
615	DCA_se1_ag1_m_08	773.2823	You know,	773.6227
616	DCA_se1_ag1_m_08	773.6227	(pause 0.26)	773.8838
617	DCA_se1_ag1_m_08	773.8838	he dresses real good.	775.3386
618	DCA_se1_ag1_m_08	775.3386	(pause 1.29)	776.6256
619	DCA_se1_ag1_m_08	776.6256	And you know,	777.3250
620	DCA_se1_ag1_m_08	777.3250	(pause 1.52)	778.8486
621	DCA_se1_ag1_m_08	778.8486	he know how to come out the mouth when he's talking to the women, you know, like that.	782.1080
622	DCA_se1_ag1_m_08	782.1080	(pause 0.17)	782.2805
623	DCA_se1_ag1_m_08	782.2805	So,	782.6396
624	DCA_se1_ag1_m_08	782.6396	(pause 1.53)	784.1690
625	DCA_se1_ag1_m_08	784.1690	/RD-NAME-5/, that's me.	785.5667
626	DCA_se1_ag1_m_08	785.5667	(pause 0.46)	786.0237
627	DCA_se1_ag1_m_08	786.0237	You know,	786.4667
628	DCA_se1_ag1_m_08	786.4667	(pause 0.89)	787.3573
629	DCA_se1_ag1_m_08	787.3573	I guess you can say I'm the dresser of the	789.1199
630	DCA_se1_ag1_m_08	789.1199	(pause 0.47)	789.5908
631	DCA_se1_ag1_m_08	789.5908	crew, you know.	790.2483
632	DCA_se1_ag1_m_08	790.2483	(pause 1.00)	791.2450
633	DCA_se1_ag1_m_08	791.2450	And uh, /RD-NAME-4/,	792.6718
634	DCA_se1_ag1_m_08	792.6718	(pause 1.01)	793.6790
635	DCA_se1_ag1_m_08	793.6790	he dances real good.	795.0452
636	DCA_se1_ag1_m_08	795.0452	`	796.9839
637	DCA_se1_ag1_m_08	796.9839	Oh, incidentally,	797.7859
638	DCA_se1_ag1_m_08	797.7859	(pause 0.54)	798.3268
639	DCA_se1_ag1_m_08	798.3268	I'm the best	799.0449
640	DCA_se1_ag1_m_08	799.0449	(pause 0.18)	799.2267
641	DCA_se1_ag1_m_08	799.2267	dancer, you know, out of all of 'em.	800.5650
642	DCA_se1_ag1_m_08	800.5650	(pause 0.72)	801.2831
643	DCA_se1_ag1_m_08	801.2831	So uh,	801.8986
644	DCA_se1_ag1_m_08	801.8986	(pause 0.76)	802.6575
645	DCA_se1_ag1_m_08	802.6575	he dances good, and	803.9258
646	DCA_se1_ag1_m_08	803.9258	(pause 0.25)	804.1729
647	DCA_se1_ag1_m_08	804.1729	/RD-NAME-2/,	804.9703
648	DCA_se1_ag1_m_08	804.9703	(pause 0.86)	805.8282
649	DCA_se1_ag1_m_08	805.8282	friend of mine,	806.5370
650	DCA_se1_ag1_m_08	806.5370	(pause 0.76)	807.2970
651	DCA_se1_ag1_m_08	807.2970	he's uh,	807.9359
652	DCA_se1_ag1_m_08	807.9359	(pause 2.09)	810.0237
653	DCA_se1_ag1_m_08	810.0237	you know.	810.4620
654	DCA_se1_ag1_m_08	810.4620	(pause 0.63)	811.0941
655	DCA_se1_ag1_m_08	811.0941	He's a player.	811.9541
656	DCA_se1_ag1_m_08	811.9541	(pause 1.04)	812.9917
657	DCA_se1_ag1_m_08	812.9917	He love to play.	814.1037
658	DCA_se1_ag1_m_08	814.1037	(pause 0.99)	815.0911
659	DCA_se1_ag1_m_08	815.0911	You know, but not in the sense like,	816.5739
660	DCA_se1_ag1_m_08	816.5739	(pause 0.14)	816.7091
661	DCA_se1_ag1_m_08	816.7091	playing games. I'm talking about	818.1500
662	DCA_se1_ag1_m_08	818.1500	(pause 0.32)	818.4670
663	DCA_se1_ag1_m_08	818.4670	/flies/ you know,	819.2970
664	DCA_se1_ag1_m_08	819.2970	(pause 0.33)	819.6234
665	DCA_se1_ag1_m_08	819.6234	in a whisper, you might say	820.9291
666	DCA_se1_ag1_m_08	820.9291	(pause 0.15)	821.0818
667	DCA_se1_ag1_m_08	821.0818	show off in front of the girls.	822.4900
668	DCA_int_04	822.4387	Yeah.	822.7698
669	DCA_se1_ag1_m_08	823.1847	So	823.6977
670	DCA_se1_ag1_m_08	823.6977	(pause 1.66)	825.3530
671	DCA_se1_ag1_m_08	825.3530	let me see.	825.9359
672	DCA_se1_ag1_m_08	825.9359	(pause 1.22)	827.1564
673	DCA_se1_ag1_m_08	827.1564	That's all.	827.5714
674	DCA_int_04	828.2475	Yeah.	828.6019
675	DCA_int_04	828.6019	(pause 0.08)	828.6812
676	DCA_int_04	828.6812	Those are your close friends /and friends/. Okay-	830.4158
677	DCA_se1_ag1_m_08	830.5929	Mm.	830.9473
678	DCA_int_04	831.0173	Do any of those close friends or friends speak a foreign language?	833.6740
679	DCA_se1_ag1_m_08	834.9330	No.	835.2221
680	DCA_int_04	835.2780	As a /native/ language?	836.3551
681	DCA_int_04	836.3551	(pause 0.18)	836.5370
682	DCA_int_04	836.5370	Huh.	836.7597
683	DCA_int_04	836.7597	(pause 0.74)	837.5022
684	DCA_int_04	837.5022	And what about you?	838.2203
685	DCA_int_04	838.2203	(pause 0.11)	838.3322
686	DCA_int_04	838.3322	Is your	838.7927
687	DCA_int_04	838.7927	(pause 0.46)	839.2543
688	DCA_int_04	839.2543	first language	840.2183
689	DCA_int_04	840.2183	(pause 0.51)	840.7324
690	DCA_int_04	840.7324	English or?	841.4412
691	DCA_se1_ag1_m_08	842.4810	English.	842.9706
692	DCA_int_04	843.0406	/Really?/	843.4975
693	DCA_int_04	843.4975	(pause 0.14)	843.6421
694	DCA_int_04	843.6421	You don't speak any other foreign languages then? Hm?	845.8092
695	DCA_se1_ag1_m_08	847.9635	No.	848.3038
696	DCA_int_04	848.7655	Yeah.	849.0546
697	DCA_int_04	849.0546	(pause 1.04)	850.0944
698	DCA_int_04	850.0944	And with those close friends of yours,	852.0377
699	DCA_int_04	852.0377	(pause 0.43)	852.4713
700	DCA_int_04	852.4713	um,	852.8397
701	DCA_int_04	852.8397	(pause 1.23)	854.0660
702	DCA_int_04	854.0660	are there any-	854.7282
703	DCA_int_04	854.7282	(pause 0.35)	855.0732
704	DCA_int_04	855.0732	are there any white guys or are they all Negro?	857.3009
705	DCA_int_04	857.3009	(pause 1.00)	858.3035
706	DCA_int_04	858.3035	Or they're-	858.8024
707	DCA_se1_ag1_m_08	858.9889	All Negro.	859.9075
708	DCA_int_04	860.0987	Mm-hm.	860.4904
709	DCA_se1_ag1_m_08	860.8634	But I do have, you know-	861.9638
710	DCA_se1_ag1_m_08	861.9638	(pause 0.42)	862.3823
711	DCA_se1_ag1_m_08	862.3823	When I be playing football out the Club, I have a	864.5133
712	DCA_se1_ag1_m_08	864.5133	(pause 1.21)	865.7256
713	DCA_se1_ag1_m_08	865.7256	few uh, white friends out there. Me and them real tight.	868.0944
714	DCA_int_04	868.6539	Yeah.	868.9057
715	DCA_int_04	868.9057	(pause 0.61)	869.5154
716	DCA_int_04	869.5154	Okay.	870.1682
717	DCA_int_04	870.1682	(pause 0.98)	871.1521
718	DCA_int_04	871.1521	Okay well,	871.6371
719	DCA_int_04	871.6371	(pause 0.38)	872.0194
720	DCA_int_04	872.0194	um,	872.4764
721	DCA_int_04	872.4764	(pause 0.29)	872.7655
722	DCA_int_04	872.7655	in your	873.2084
723	DCA_int_04	873.2084	(pause 0.13)	873.3343
724	DCA_int_04	873.3343	group of	873.8566
725	DCA_int_04	873.8566	(pause 0.15)	874.0105
726	DCA_int_04	874.0105	close friends, is there any one person that	876.0237
727	DCA_int_04	876.0237	(pause 0.16)	876.1822
728	DCA_int_04	876.1822	sort of everybody looks up to as a leader and thinks of as-	878.9520
729	DCA_se1_ag1_m_08	879.7354	Me.	880.0571
730	DCA_int_04	880.4010	You? You're the leader of the group, huh?	881.8885
731	DCA_int_04	881.8885	(pause 0.60)	882.4900
732	DCA_int_04	882.4900	Why do you think that's so?	883.5298
733	DCA_se1_ag1_m_08	885.6374	I don't know. I mean, I'm just- I was going by what /RD-NAME-4/ told me.	889.7303
734	DCA_int_04	889.9262	[Yeah.]	890.2106
735	DCA_se1_ag1_m_08	890.0334	[He told] me this last week	891.2970
736	DCA_se1_ag1_m_08	892.2250	that he think I has-	893.2042
737	DCA_se1_ag1_m_08	893.2042	(pause 0.15)	893.3522
738	DCA_se1_ag1_m_08	893.3522	Well you know, that I have organizational abilities or something like that cause	896.5696
739	DCA_se1_ag1_m_08	896.5696	(pause 0.36)	896.9333
740	DCA_se1_ag1_m_08	896.9333	all the boys look up to me.	898.1084
741	DCA_int_04	898.6866	Mm-hm.	899.0130
742	DCA_int_04	899.0130	(pause 1.40)	900.4107
743	DCA_int_04	900.4107	And if- Say if a-	901.4785
744	DCA_int_04	901.4785	(pause 0.45)	901.9308
745	DCA_int_04	901.9308	a n-	902.5277
746	DCA_int_04	902.5277	(pause 0.21)	902.7328
747	DCA_int_04	902.7328	a new kid	903.3577
748	DCA_int_04	903.3577	(pause 0.13)	903.4882
749	DCA_int_04	903.4882	comes- happens to come around during uh- acquaintances of yours. How can he become part of your group of friends?	908.0894
750	DCA_int_04	908.0894	(pause 1.08)	909.1665
751	DCA_int_04	909.1665	Is there anything special or?	910.4534
752	DCA_se1_ag1_m_08	911.7113	He could just be hisself as long as he not a square.	914.2712
753	DCA_int_04	914.3831	Mm-hm.	914.7608
754	DCA_int_04	914.7608	(pause 0.55)	915.3064
755	DCA_int_04	915.3064	He fits in with everybody else, huh?	917.0829
756	DCA_se1_ag1_m_08	916.9885	Mm.	917.3522
757	DCA_int_04	917.8232	Yeah.	918.1216
758	DCA_int_04	918.1216	(pause 0.87)	918.9889
759	DCA_int_04	918.9889	Um,	919.4552
760	DCA_int_04	919.4552	(pause 0.89)	920.3458
761	DCA_int_04	920.3458	what do you wanna be now that you finished school?	922.5141
762	DCA_int_04	922.5141	(pause 0.47)	922.9885
763	DCA_int_04	922.9885	You said you aren't working yet.	924.3501
764	DCA_int_04	924.3501	(pause 0.13)	924.4807
765	DCA_int_04	924.4807	Is there anything you're looking forward to doing?	926.3178
766	DCA_se1_ag1_m_08	927.0686	Office work.	927.8193
767	DCA_int_04	928.2110	Mm-hm.	928.7985
768	DCA_se1_ag1_m_08	928.6959	Some type- Maybe a-	929.8605
769	DCA_se1_ag1_m_08	931.6557	You know, if I brush up on my typing a little bit more. I'll probably	934.3882
770	DCA_se1_ag1_m_08	934.3882	(pause 0.40)	934.7927
771	DCA_se1_ag1_m_08	934.7927	be a clerk typist,	935.8512
772	DCA_int_04	936.1030	Mm-hm.	936.4433
773	DCA_se1_ag1_m_08	936.3314	something like that or	937.3153
774	DCA_se1_ag1_m_08	938.3318	file clerk.	938.8774
775	DCA_se1_ag1_m_08	938.8774	(pause 0.69)	939.5722
776	DCA_se1_ag1_m_08	939.5722	Something like that.	940.2110
777	DCA_int_04	940.8358	Mm-hm.	941.2543
778	DCA_se1_ag1_m_08	941.4781	/RD-NAME-3/'s supposed to get me a job	943.2687
779	DCA_se1_ag1_m_08	943.2687	(pause 0.33)	943.5997
780	DCA_se1_ag1_m_08	943.5997	in a office.	944.4018
781	DCA_se1_ag1_m_08	944.4018	(pause 1.41)	945.8100
782	DCA_se1_ag1_m_08	945.8100	I was supposed to go today for a interview.	947.4968
783	DCA_int_04	948.4340	[Mm.]	948.6905
784	DCA_se1_ag1_m_08	948.5273	[But I] didn't touch- get in touch with him to get the address or anything, so I could go by myself. Me and him were both were supposed to go, but	954.3734
785	DCA_se1_ag1_m_08	955.2733	since he didn't you know, show up, I was gonna go by myself when I had the address.	958.6819
786	DCA_int_04	959.0911	Yeah.	959.4735
787	DCA_int_04	959.4735	(pause 1.67)	961.1428
788	DCA_int_04	961.1428	Um,	961.5485
789	DCA_int_04	961.5485	(pause 1.45)	962.9986
790	DCA_int_04	962.9986	if you had all the money in the world that you wanted,	965.5714
791	DCA_int_04	965.5714	(pause 0.24)	965.8092
792	DCA_int_04	965.8092	what would you do with it?	966.6865
793	DCA_se1_ag1_m_08	968.3038	Spend it.	968.7795
794	DCA_int_04	969.3856	On what?	969.8566
795	DCA_se1_ag1_m_08	973.3340	If I had all the money in the world? [Or] all that I wanted?	976.1364
796	DCA_int_04	974.8634	[Yeah.]	975.1851
797	DCA_int_04	976.6959	Yeah, all the money- You know, say somebody just gave you a whole pile of money, and	980.3272
798	DCA_int_04	980.3272	(pause 0.71)	981.0359
799	DCA_int_04	981.0359	you know, you c-	981.5209
800	DCA_int_04	981.5209	(pause 0.29)	981.8100
801	DCA_int_04	981.8100	had it to whatever you want with it.	983.2555
802	DCA_se1_ag1_m_08	985.6184	Tax free.	986.2526
803	DCA_int_04	986.5976	Yeah, tax free. <laugh>	988.2483
804	DCA_se1_ag1_m_08	988.2716	Well uh,	988.7798
805	DCA_se1_ag1_m_08	988.7798	(pause 3.00)	991.7769
806	DCA_se1_ag1_m_08	991.7769	first I'd go downtown,	993.2691
807	DCA_se1_ag1_m_08	993.2691	(pause 1.81)	995.0829
808	DCA_se1_ag1_m_08	995.0829	buy me a	995.9537
809	DCA_se1_ag1_m_08	995.9537	(pause 0.37)	996.3268
810	DCA_se1_ag1_m_08	996.3268	department store.	997.5854
811	DCA_int_04	998.4857	Mm-hm.	998.8121
812	DCA_se1_ag1_m_08	998.9567	You know, something I can lean back on and make money	1001.0550
813	DCA_se1_ag1_m_08	1001.0550	(pause 0.25)	1001.3056
814	DCA_se1_ag1_m_08	1001.3056	in the case that I lose	1002.4340
815	DCA_se1_ag1_m_08	1002.4340	(pause 0.58)	1003.0122
816	DCA_se1_ag1_m_08	1003.0122	what I have left.	1003.9075
817	DCA_se1_ag1_m_08	1003.9075	(pause 0.70)	1004.6069
818	DCA_se1_ag1_m_08	1004.6069	Then I'd get me a	1005.3856
819	DCA_se1_ag1_m_08	1005.3856	(pause 0.97)	1006.3602
820	DCA_se1_ag1_m_08	1006.3602	El Dorado	1007.3522
821	DCA_se1_ag1_m_08	1007.3522	(pause 2.45)	1009.8003
