Line	Spkr	StTime	Content	EnTime
412	DCA_int_04	402.3115	/or/?	402.4998
413	DCA_se3_ag1_f_06	403.3004	Um-	403.8530
414	DCA_se3_ag1_f_06	403.8530	(pause 1.35)	405.2070
415	DCA_se3_ag1_f_06	405.2070	no, we don't really have that many	406.5382
416	DCA_se3_ag1_f_06	406.5382	(pause 0.48)	407.0185
417	DCA_se3_ag1_f_06	407.0185	requirements. We have to come to school.	408.9484
418	DCA_se3_ag1_f_06	408.9484	(pause 0.93)	409.8833
419	DCA_se3_ag1_f_06	409.8833	Um, we have a-	410.6876
420	DCA_se3_ag1_f_06	410.6876	(pause 1.39)	412.0789
421	DCA_se3_ag1_f_06	412.0789	a system where you don't have to go to study hall.	414.3002
422	DCA_int_04	414.8877	[Mm-hm.]	415.1559
423	DCA_se3_ag1_f_06	415.0649	[Um,]	415.3983
424	DCA_se3_ag1_f_06	415.7201	they have this room set up, where	416.7500
425	DCA_se3_ag1_f_06	416.7500	(pause 0.15)	416.9039
426	DCA_se3_ag1_f_06	416.9039	whereas where we can talk together and fool around instead of	419.5128
427	DCA_se3_ag1_f_06	419.5128	(pause 0.44)	419.9528
428	DCA_se3_ag1_f_06	419.9528	going to study hall during our free periods.	422.1584
429	DCA_int_04	422.4288	Mm-hm.	422.8135
430	DCA_int_04	422.8135	(pause 0.07)	422.8852
431	DCA_int_04	422.8852	[From what time]	423.9274
432	DCA_se3_ag1_f_06	422.9155	[It's not very strict.]	424.0439
433	DCA_int_04	424.1442	does school run?	424.9439
434	DCA_se3_ag1_f_06	425.4842	Um, from	426.2209
435	DCA_se3_ag1_f_06	426.2209	(pause 1.66)	427.8786
436	DCA_se3_ag1_f_06	427.8786	um, twenty after eight	429.5823
437	DCA_se3_ag1_f_06	429.5823	(pause 0.62)	430.2025
438	DCA_se3_ag1_f_06	430.2025	to	430.6734
439	DCA_se3_ag1_f_06	430.6734	(pause 0.66)	431.3309
440	DCA_se3_ag1_f_06	431.3309	five minutes after three,	432.6243
441	DCA_int_04	432.9763	Mm.	433.2025
442	DCA_se3_ag1_f_06	433.4613	and we	433.9812
443	DCA_se3_ag1_f_06	433.9812	(pause 0.32)	434.3006
444	DCA_se3_ag1_f_06	434.3006	usually have sports	435.7292
445	DCA_se3_ag1_f_06	435.7292	(pause 0.68)	436.4053
446	DCA_se3_ag1_f_06	436.4053	until four o'clock.	437.5361
447	DCA_int_04	437.8368	Mm-hm.	438.0857
448	DCA_se3_ag1_f_06	438.5753	Ik-	438.8038
449	DCA_se3_ag1_f_06	438.8038	(pause 0.14)	438.9460
450	DCA_se3_ag1_f_06	438.9460	Unless you're on a team,	440.3192
451	DCA_se3_ag1_f_06	440.3192	(pause 0.62)	440.9365
452	DCA_se3_ag1_f_06	440.9365	and then it's til four thirty, four-	442.6291
453	DCA_se3_ag1_f_06	442.6291	(pause 0.22)	442.8483
454	DCA_se3_ag1_f_06	442.8483	four days a week after school.	444.3911
455	DCA_int_04	444.7315	Mm-hm.	444.9577
456	DCA_int_04	444.9577	(pause 0.37)	445.3237
457	DCA_int_04	445.3237	What about extracurricular clubs or anything like this? Do they have any [/of those/?]	448.8669
458	DCA_se3_ag1_f_06	448.4333	[Oh, millions.]	449.4381
459	DCA_se3_ag1_f_06	450.3911	There's a um,	451.3540
460	DCA_se3_ag1_f_06	451.3540	(pause 0.45)	451.8017
461	DCA_se3_ag1_f_06	451.8017	<ts>	451.8530
462	DCA_se3_ag1_f_06	451.8530	(pause 0.10)	451.9579
463	DCA_se3_ag1_f_06	451.9579	a club for every Spanish	453.7012
464	DCA_se3_ag1_f_06	453.7012	(pause 0.79)	454.4939
465	DCA_se3_ag1_f_06	454.4939	department.	455.2610
466	DCA_int_04	455.3839	Hm.	455.5355
467	DCA_se3_ag1_f_06	455.4912	There's a Science Club.	456.7478
468	DCA_se3_ag1_f_06	457.6711	Um,	458.1257
469	DCA_se3_ag1_f_06	458.1257	(pause 1.29)	459.4168
470	DCA_se3_ag1_f_06	459.4168	there's a quarterly,	460.5056
471	DCA_se3_ag1_f_06	460.5056	(pause 0.09)	460.5918
472	DCA_se3_ag1_f_06	460.5918	which is	461.0581
473	DCA_se3_ag1_f_06	461.0581	(pause 0.46)	461.5192
474	DCA_se3_ag1_f_06	461.5192	stories to write.	462.7828
475	DCA_se3_ag1_f_06	462.7828	(pause 0.27)	463.0486
476	DCA_se3_ag1_f_06	463.0486	[You know, you] write stories, and	464.3589
477	DCA_int_04	463.0579	[Mm-hm.]	463.3983
478	DCA_se3_ag1_f_06	464.8596	they make up in a magazine. We have a newspaper,	466.9672
479	DCA_int_04	466.8530	Mm-hm.	467.1187
480	DCA_se3_ag1_f_06	467.1957	and a newspaper staff.	468.4051
481	DCA_se3_ag1_f_06	468.4051	(pause 0.87)	469.2724
482	DCA_se3_ag1_f_06	469.2724	Have a Music Club,	470.4498
483	DCA_se3_ag1_f_06	470.4498	(pause 0.62)	471.0694
484	DCA_se3_ag1_f_06	471.0694	big club.	471.6686
485	DCA_int_04	472.0206	Hm.	472.1698
486	DCA_se3_ag1_f_06	472.4473	<ts>	472.5335
487	DCA_se3_ag1_f_06	472.5335	(pause 0.10)	472.6291
488	DCA_se3_ag1_f_06	472.6291	Orchestra.	473.4498
489	DCA_se3_ag1_f_06	473.4498	(pause 1.63)	475.0766
490	DCA_se3_ag1_f_06	475.0766	Um,	475.5988
491	DCA_se3_ag1_f_06	475.5988	(pause 0.63)	476.2260
492	DCA_se3_ag1_f_06	476.2260	various little things. Urban Affairs.	478.6478
493	DCA_int_04	478.8157	Mm-hm.	479.1001
494	DCA_se3_ag1_f_06	479.5617	And everything that has	480.3585
495	DCA_se3_ag1_f_06	480.3585	(pause 0.24)	480.5940
496	DCA_se3_ag1_f_06	480.5940	been made up.	481.2071
497	DCA_int_04	481.7597	Hm.	482.0465
498	DCA_int_04	482.0465	(pause 0.12)	482.1700
499	DCA_int_04	482.1700	Who runs the school? Administration, /that kind of [thing]/.	484.9369
500	DCA_se3_ag1_f_06	484.6058	[Um,]	485.0838
501	DCA_se3_ag1_f_06	485.9645	well we have a d- board of directors, and the headmaster's Mr. Smith.	489.6651
502	DCA_se3_ag1_f_06	489.6651	(pause 0.28)	489.9426
503	DCA_se3_ag1_f_06	489.9426	I don't know who's really the big man	491.7168
504	DCA_int_04	491.8282	Mm-hm.	492.1685
505	DCA_se3_ag1_f_06	492.5579	of the school, but each school- There are three schools, three buildings, the Upper School,	496.2760
506	DCA_se3_ag1_f_06	496.2760	(pause 0.51)	496.7819
507	DCA_se3_ag1_f_06	496.7819	Middle School and the Lower School,	498.2897
508	DCA_se3_ag1_f_06	498.2897	(pause 0.24)	498.5299
509	DCA_se3_ag1_f_06	498.5299	and they each have different principals.	500.2295
510	DCA_int_04	500.7005	Mm-hm.	501.0852
511	DCA_se3_ag1_f_06	501.6675	So.	502.1338
512	DCA_int_04	502.9451	Is it any particular religious organization or private or [what.]	506.4347
513	DCA_se3_ag1_f_06	506.1806	[It's] Quaker.	506.9057
514	DCA_int_04	507.1849	It's Quaker.	507.8050
515	DCA_se3_ag1_f_06	508.0079	Mm-hm.	508.3063
516	DCA_int_04	508.8029	I see.	509.3042
517	DCA_int_04	509.3042	(pause 0.30)	509.6067
518	DCA_int_04	509.6067	Do you have to be Quaker to [attend, or] anything like that?	512.0174
519	DCA_se3_ag1_f_06	510.8587	[No.]	511.3669
520	DCA_se3_ag1_f_06	512.4184	Very few	513.3597
521	DCA_se3_ag1_f_06	513.3597	(pause 0.43)	513.7934
522	DCA_se3_ag1_f_06	513.7934	[of] the kids that go there are Quaker, but	515.7541
523	DCA_int_04	513.7957	[Hm.]	513.9426
524	DCA_se3_ag1_f_06	516.2385	we have to t-	516.9566
525	DCA_se3_ag1_f_06	516.9566	(pause 0.09)	517.0498
526	DCA_se3_ag1_f_06	517.0498	observe Quaker	518.1479
527	DCA_se3_ag1_f_06	518.1479	(pause 1.11)	519.2595
528	DCA_se3_ag1_f_06	519.2595	<ts>	519.3760
529	DCA_se3_ag1_f_06	519.3760	(pause 0.48)	519.8540
530	DCA_se3_ag1_f_06	519.8540	um,	520.2783
531	DCA_se3_ag1_f_06	520.2783	(pause 0.13)	520.4042
532	DCA_se3_ag1_f_06	520.4042	the Quaker religion. Like we have to have	522.0176
533	DCA_se3_ag1_f_06	522.0176	(pause 0.80)	522.8144
534	DCA_se3_ag1_f_06	522.8144	silent meeting for worship	524.2738
535	DCA_se3_ag1_f_06	524.2738	(pause 0.52)	524.7961
536	DCA_se3_ag1_f_06	524.7961	once a week for forty five minutes.	527.0430
537	DCA_se3_ag1_f_06	527.0430	(pause 0.80)	527.8421
538	DCA_se3_ag1_f_06	527.8421	And um,	528.5719
539	DCA_se3_ag1_f_06	528.5719	(pause 0.97)	529.5441
540	DCA_se3_ag1_f_06	529.5441	we aren't allowed to-	530.5956
541	DCA_se3_ag1_f_06	530.5956	(pause 1.04)	531.6395
542	DCA_se3_ag1_f_06	531.6395	to hire bands,	533.2599
543	DCA_se3_ag1_f_06	533.2599	(pause 0.16)	533.4184
544	DCA_se3_ag1_f_06	533.4184	and then have people come in and pay	535.1571
545	DCA_se3_ag1_f_06	535.1571	(pause 0.83)	535.9847
546	DCA_se3_ag1_f_06	535.9847	to hear them and	536.8427
547	DCA_int_04	537.1173	Mm-hm.	537.3644
548	DCA_se3_ag1_f_06	537.7654	the little things like that.	538.8822
549	DCA_int_04	539.0733	Yeah.	539.2948
550	DCA_int_04	539.2948	(pause 0.16)	539.4557
551	DCA_int_04	539.4557	<ts>	539.5647
552	DCA_int_04	539.5647	(pause 0.43)	539.9937
553	DCA_int_04	539.9937	And what about the-	541.1594
554	DCA_int_04	541.1594	(pause 0.27)	541.4322
555	DCA_int_04	541.4322	How- how young do they start?	542.8404
556	DCA_se3_ag1_f_06	543.3597	Um,	543.7887
557	DCA_se3_ag1_f_06	543.7887	(pause 0.31)	544.0988
558	DCA_se3_ag1_f_06	544.0988	Kindergarten.	544.7213
559	DCA_int_04	544.9754	Oh, [Kindergarteners]	545.9587
560	DCA_se3_ag1_f_06	545.5886	[Yes.]	545.9336
561	DCA_int_04	546.1592	can go through it.	546.7910
562	DCA_int_04	546.7910	(pause 0.97)	547.7633
563	DCA_int_04	547.7633	Uh, is it difficult to get in to the school, or how do they set that up?	551.0733
564	DCA_se3_ag1_f_06	551.1992	Um,	551.6539
565	DCA_se3_ag1_f_06	551.6539	(pause 0.58)	552.2385
566	DCA_se3_ag1_f_06	552.2385	it's rather difficult.	553.6094
567	DCA_se3_ag1_f_06	553.6094	(pause 1.47)	555.0776
568	DCA_se3_ag1_f_06	555.0776	Um,	555.4576
569	DCA_se3_ag1_f_06	555.4576	(pause 0.40)	555.8563
570	DCA_se3_ag1_f_06	555.8563	they have certain- I don't know what the requirements are really,	558.2897
571	DCA_int_04	558.3784	Hm.	558.5322
572	DCA_se3_ag1_f_06	559.4555	but I know	560.1806
573	DCA_se3_ag1_f_06	560.1806	(pause 0.53)	560.7092
574	DCA_se3_ag1_f_06	560.7092	I got in, and my little brother got in. But	562.6280
575	DCA_se3_ag1_f_06	562.6280	(pause 0.65)	563.2785
576	DCA_se3_ag1_f_06	563.2785	my	563.6090
577	DCA_se3_ag1_f_06	563.6090	(pause 0.90)	564.5089
578	DCA_se3_ag1_f_06	564.5089	other brother didn't.	565.5907
579	DCA_int_04	565.7096	Mm-hm.	566.0733
580	DCA_se3_ag1_f_06	567.0380	So-	567.4040
581	DCA_se3_ag1_f_06	567.4040	(pause 0.37)	567.7771
582	DCA_se3_ag1_f_06	567.7771	but he would've gotten in, but they wanted to	569.5863
583	DCA_se3_ag1_f_06	569.5863	(pause 0.49)	570.0776
584	DCA_se3_ag1_f_06	570.0776	put him back a year.	571.0708
585	DCA_int_04	571.1990	Mm-hm.	571.4555
586	DCA_se3_ag1_f_06	571.4765	And he didn't want to go back a year, so he didn't go.	573.6838
587	DCA_int_04	574.5697	/Thanks for telling me about it./	575.8590
588	DCA_int_04	575.8590	(pause 0.95)	576.8074
589	DCA_int_04	576.8074	Oh, well that's kind of interesting. Um,	579.0409
590	DCA_int_04	579.0409	(pause 0.34)	579.3854
591	DCA_int_04	579.3854	n-	579.5253
592	DCA_int_04	579.5253	(pause 0.28)	579.8050
593	DCA_int_04	579.8050	Did you always go to school there? Or how long?	581.9844
594	DCA_se3_ag1_f_06	582.0030	No I've just been there three years.	583.6980
595	DCA_se3_ag1_f_06	583.6980	(pause 0.26)	583.9614
596	DCA_se3_ag1_f_06	583.9614	I went to a public schools up through eighth grade.	586.2247
597	DCA_int_04	586.6420	Mm-hm.	587.0710
598	DCA_int_04	587.0710	(pause 0.72)	587.7862
599	DCA_int_04	587.7862	Nk-	587.9704
600	DCA_int_04	587.9704	(pause 0.14)	588.1079
601	DCA_int_04	588.1079	Can you compare them?	588.9822
602	DCA_se3_ag1_f_06	589.4392	Oh yes.	590.2878
603	DCA_int_04	590.2575	Like what? <laugh>	591.5579
604	DCA_se3_ag1_f_06	592.2224	Um,	592.8355
605	DCA_se3_ag1_f_06	592.8355	(pause 0.58)	593.4161
606	DCA_se3_ag1_f_06	593.4161	the junior high school I went to, Jefferson, it was very strict.	596.6445
607	DCA_int_04	597.0240	Mm-hm.	597.2595
608	DCA_se3_ag1_f_06	597.3457	And	597.6302
609	DCA_se3_ag1_f_06	597.6302	(pause 0.50)	598.1338
610	DCA_se3_ag1_f_06	598.1338	the um,	598.6886
611	DCA_se3_ag1_f_06	598.6886	(pause 0.30)	598.9894
612	DCA_se3_ag1_f_06	598.9894	way that they got you to work was by fear.	601.0475
613	DCA_int_04	601.5371	Mm-hm.	601.8029
614	DCA_se3_ag1_f_06	601.9498	I mean they threatened you all the time	603.7421
615	DCA_se3_ag1_f_06	603.7421	(pause 0.43)	604.1711
616	DCA_se3_ag1_f_06	604.1711	about what you had to do and what you didn't have to do,	606.1546
617	DCA_se3_ag1_f_06	606.1546	(pause 0.99)	607.1454
618	DCA_se3_ag1_f_06	607.1454	and it wasn't very effective. It just made the people	609.6815
619	DCA_se3_ag1_f_06	609.6815	(pause 0.21)	609.8936
620	DCA_se3_ag1_f_06	609.8936	scared, and we had to wear	611.4044
621	DCA_se3_ag1_f_06	611.4044	(pause 0.75)	612.1546
622	DCA_se3_ag1_f_06	612.1546	pleated skirts and blouses.	613.9288
623	DCA_se3_ag1_f_06	613.9288	(pause 0.09)	614.0197
624	DCA_se3_ag1_f_06	614.0197	The pleated skirts had to come	615.5159
625	DCA_se3_ag1_f_06	615.5159	(pause 0.45)	615.9706
626	DCA_se3_ag1_f_06	615.9706	half way down	616.9521
627	DCA_se3_ag1_f_06	616.9521	(pause 0.60)	617.5536
628	DCA_se3_ag1_f_06	617.5536	the middle of our knee.	618.5462
629	DCA_int_04	618.8447	Hm.	619.1081
630	DCA_se3_ag1_f_06	619.3506	And they had	619.6630
631	DCA_se3_ag1_f_06	619.6630	(pause 0.28)	619.9451
632	DCA_se3_ag1_f_06	619.9451	stupid rules, like when you wore	621.7094
633	DCA_se3_ag1_f_06	621.7094	(pause 0.38)	622.0871
634	DCA_se3_ag1_f_06	622.0871	a wrap around skirt, you had to sew up the part	624.7164
635	DCA_se3_ag1_f_06	624.7164	(pause 0.69)	625.4019
636	DCA_se3_ag1_f_06	625.4019	that was [wrapped around.]	626.4977
637	DCA_int_04	625.9055	[Yeah.]	626.3811
638	DCA_se3_ag1_f_06	626.6463	Where at Sidwell, we can wear anything we want.	628.6047
639	DCA_int_04	628.8915	Hm.	629.0710
640	DCA_int_04	629.0710	(pause 0.30)	629.3741
641	DCA_int_04	629.3741	And that was [at a public] school, huh?	630.7258
642	DCA_se3_ag1_f_06	629.7075	[And-]	630.0619
643	DCA_se3_ag1_f_06	630.7374	Yes.	631.1827
644	DCA_int_04	631.2177	Hm.	631.4299
645	DCA_se3_ag1_f_06	632.5746	And um,	633.4716
646	DCA_se3_ag1_f_06	633.4716	(pause 0.99)	634.4602
647	DCA_se3_ag1_f_06	634.4602	the principal was /bleh/.	635.9500
648	DCA_int_04	636.2735	[Mm-hm.]	636.6208
649	DCA_se3_ag1_f_06	636.2805	[She-]	636.6278
650	DCA_se3_ag1_f_06	637.4858	she was a-	638.3228
651	DCA_se3_ag1_f_06	638.3228	(pause 1.72)	640.0428
652	DCA_se3_ag1_f_06	640.0428	a spinster.	640.8682
653	DCA_int_04	641.0500	Uh-huh.	641.3158
654	DCA_se3_ag1_f_06	641.5420	And I guess she took it out on all of us. <laugh>	643.6117
655	DCA_se3_ag1_f_06	643.6117	(pause 0.59)	644.2016
656	DCA_se3_ag1_f_06	644.2016	I don't know why, but	645.3178
657	DCA_se3_ag1_f_06	645.3178	(pause 0.33)	645.6442
658	DCA_se3_ag1_f_06	645.6442	um,	646.1268
659	DCA_se3_ag1_f_06	646.1268	(pause 1.63)	647.7541
660	DCA_se3_ag1_f_06	647.7541	at Sidwell,	648.6255
661	DCA_se3_ag1_f_06	648.6255	(pause 0.64)	649.2620
662	DCA_se3_ag1_f_06	649.2620	they don't	649.5861
663	DCA_se3_ag1_f_06	649.5861	(pause 0.13)	649.7166
664	DCA_se3_ag1_f_06	649.7166	force you- I mean, we know what we have to do. They tell you,	652.5254
665	DCA_int_04	653.2785	[Mm-hm.]	653.5839
666	DCA_se3_ag1_f_06	653.4907	[and] it's	653.8147
667	DCA_se3_ag1_f_06	653.9284	sort of up to you. They'll help you	655.5231
668	DCA_se3_ag1_f_06	655.5231	(pause 1.00)	656.5210
669	DCA_se3_ag1_f_06	656.5210	to an extent, but you have to do it yourself if you wanna do it. And if you don't, you just don't stay at the school	661.2970
670	DCA_int_04	661.2993	Mm-hm.	661.6537
671	DCA_se3_ag1_f_06	661.6677	very long.	662.1619
672	DCA_int_04	662.7145	Yeah I was wondering, what do- They have grade requirements that you have to meet	666.5299
673	DCA_int_04	666.5299	(pause 0.36)	666.8890
674	DCA_int_04	666.8890	in order to	667.3809
675	DCA_int_04	667.3809	(pause 0.32)	667.7026
676	DCA_int_04	667.7026	stay in school, or?	668.6492
677	DCA_se3_ag1_f_06	668.8655	No.	669.5509
678	DCA_se3_ag1_f_06	669.5509	(pause 0.21)	669.7654
679	DCA_se3_ag1_f_06	669.7654	Um,	670.2550
680	DCA_se3_ag1_f_06	670.2550	(pause 1.34)	671.5909
681	DCA_se3_ag1_f_06	671.5909	if you're doing very- b- well,	673.2946
682	DCA_se3_ag1_f_06	673.2946	(pause 0.90)	674.1946
683	DCA_se3_ag1_f_06	674.1946	if you're failing everything,	675.6185
684	DCA_int_04	675.8517	Mm-hm.	676.1594
685	DCA_se3_ag1_f_06	676.2550	I think you leave. Or they'll request that	678.0852
686	DCA_se3_ag1_f_06	678.0852	(pause 0.27)	678.3574
687	DCA_se3_ag1_f_06	678.3574	they think you'll do better at another school.	680.3228
688	DCA_int_04	681.0971	Mm-hm.	681.3837
689	DCA_se3_ag1_f_06	681.6955	Um,	682.2433
690	DCA_se3_ag1_f_06	682.2433	(pause 2.77)	685.0149
691	DCA_se3_ag1_f_06	685.0149	but	685.2224
692	DCA_se3_ag1_f_06	685.2224	(pause 0.25)	685.4742
693	DCA_se3_ag1_f_06	685.4742	there's no-	686.1409
694	DCA_se3_ag1_f_06	686.1409	(pause 1.13)	687.2711
695	DCA_se3_ag1_f_06	687.2711	I mean, you-	687.7980
696	DCA_se3_ag1_f_06	687.7980	(pause 0.24)	688.0335
697	DCA_se3_ag1_f_06	688.0335	If you-	688.5558
698	DCA_se3_ag1_f_06	688.5558	(pause 0.89)	689.4487
699	DCA_se3_ag1_f_06	689.4487	They'll help you if you're doing badly. They won't just turn you out, but	692.7075
700	DCA_se3_ag1_f_06	692.7075	(pause 0.56)	693.2688
701	DCA_se3_ag1_f_06	693.2688	sometimes after a couple years, if they find that you just can't do the work,	696.6185
702	DCA_se3_ag1_f_06	696.6185	(pause 0.50)	697.1198
703	DCA_se3_ag1_f_06	697.1198	they'll suggest that you go to another school.	698.7495
704	DCA_int_04	699.0590	Mm-hm.	699.3900
705	DCA_int_04	699.3900	(pause 0.40)	699.7910
706	DCA_int_04	699.7910	Okay.	700.1664
707	DCA_int_04	700.1664	(pause 0.79)	700.9521
708	DCA_int_04	700.9521	Can you tell me about any teacher who hollered at you?	703.4881
709	DCA_se3_ag1_f_06	704.5793	Well,	705.0036
710	DCA_se3_ag1_f_06	705.0036	(pause 0.25)	705.2571
711	DCA_se3_ag1_f_06	705.2571	I have a Spanish teacher	706.6070
712	DCA_int_04	706.8892	Mm-hm.	707.2692
713	DCA_se3_ag1_f_06	707.5629	who's	708.1551
714	DCA_se3_ag1_f_06	708.1551	(pause 0.51)	708.6605
715	DCA_se3_ag1_f_06	708.6605	um- He's new this year.	710.2855
716	DCA_se3_ag1_f_06	710.2855	(pause 1.47)	711.7561
717	DCA_se3_ag1_f_06	711.7561	And he's very young. <laugh>	713.5466
718	DCA_int_04	713.8188	<laugh>	714.1592
719	DCA_se3_ag1_f_06	715.3133	And he thinks	716.1759
720	DCA_se3_ag1_f_06	716.1759	(pause 0.68)	716.8590
721	DCA_se3_ag1_f_06	716.8590	he knows everything.	717.8936
722	DCA_se3_ag1_f_06	717.8936	(pause 0.50)	718.3926
723	DCA_se3_ag1_f_06	718.3926	Maybe he does, I don't know. But I've had	720.0339
724	DCA_se3_ag1_f_06	720.0339	(pause 0.60)	720.6302
725	DCA_se3_ag1_f_06	720.6302	the other Spanish teachers in the-	722.2692
726	DCA_se3_ag1_f_06	722.2692	(pause 0.24)	722.5117
727	DCA_se3_ag1_f_06	722.5117	in the department, too and	723.7747
728	DCA_se3_ag1_f_06	723.7747	(pause 0.69)	724.4625
729	DCA_se3_ag1_f_06	724.4625	they'll tell us one thing, and he'll tell us another. Then when we tell him what they've told us, he gets very upset.	729.4903
730	DCA_se3_ag1_f_06	729.4903	(pause 0.89)	730.3786
731	DCA_se3_ag1_f_06	730.3786	And like,	730.8449
732	DCA_se3_ag1_f_06	730.8449	(pause 0.23)	731.0710
733	DCA_se3_ag1_f_06	731.0710	um,	731.4720
734	DCA_se3_ag1_f_06	731.4720	(pause 0.69)	732.1639
735	DCA_se3_ag1_f_06	732.1639	there were two-	732.7887
736	DCA_se3_ag1_f_06	732.7887	(pause 0.28)	733.0662
737	DCA_se3_ag1_f_06	733.0662	two ways to speak Spanish. There's Castillian and the other way.	736.3599
738	DCA_se3_ag1_f_06	736.3599	(pause 0.63)	736.9871
739	DCA_se3_ag1_f_06	736.9871	And I talked in this other way and evidently he didn't like it. He thought it was wrong, so he told me it was wrong, and I told him it wasn't wrong.	743.2878
740	DCA_se3_ag1_f_06	743.2878	(pause 0.42)	743.7069
741	DCA_se3_ag1_f_06	743.7069	He got very mad, and I thought he was going to hit me about it,	746.1783
742	DCA_int_04	746.2878	Mm.	746.6422
743	DCA_se3_ag1_f_06	746.9033	but	747.1295
744	DCA_se3_ag1_f_06	747.1295	(pause 0.19)	747.3154
745	DCA_se3_ag1_f_06	747.3154	he didn't, and then he apologized later. <laugh>	749.4557
746	DCA_int_04	750.5742	After you're [/unintelligible/.]	751.8728
747	DCA_se3_ag1_f_06	751.7026	[Mm-hm.]	752.2342
748	DCA_int_04	752.2459	<laugh>	752.7285
749	DCA_int_04	752.7285	(pause 0.60)	753.3294
750	DCA_int_04	753.3294	Can you tell me the best teacher you've ever had?	755.5466
751	DCA_se3_ag1_f_06	756.0310	Oh.	756.5113
752	DCA_int_04	757.3692	Or a decent one /at least/.	759.0269
753	DCA_se3_ag1_f_06	760.5791	I don't know. I think all my teachers are kind of bad. <laugh> I can tell about the worst one. <heh>	764.3368
754	DCA_int_04	764.3997	Okay, tell me about the worst one.	766.3343
755	DCA_se3_ag1_f_06	766.4415	Uh,	766.9568
756	DCA_se3_ag1_f_06	766.9568	(pause 0.59)	767.5420
757	DCA_se3_ag1_f_06	767.5420	we had a math teacher last year, Mrs. /RD-NAME-2/, and she was very old.	770.5979
758	DCA_int_04	770.8445	Mm-hm.	771.2781
759	DCA_se3_ag1_f_06	771.7840	She	772.2690
760	DCA_se3_ag1_f_06	772.2690	(pause 0.52)	772.7866
761	DCA_se3_ag1_f_06	772.7866	never did	773.4580
762	DCA_se3_ag1_f_06	773.4580	(pause 0.37)	773.8328
763	DCA_se3_ag1_f_06	773.8328	anything right. I mean,	774.8805
764	DCA_se3_ag1_f_06	774.8805	(pause 0.10)	774.9828
765	DCA_se3_ag1_f_06	774.9828	we	775.3366
766	DCA_se3_ag1_f_06	775.3366	(pause 0.23)	775.5697
767	DCA_se3_ag1_f_06	775.5697	knew more math than she did.	776.9523
768	DCA_se3_ag1_f_06	776.9523	(pause 0.37)	777.3224
769	DCA_se3_ag1_f_06	777.3224	She'd tell us something,	778.3529
770	DCA_se3_ag1_f_06	778.3529	(pause 0.39)	778.7469
771	DCA_se3_ag1_f_06	778.7469	and then we could say one thing. She'd get very confused, and she'd have to start from the very beginning again.	783.7631
772	DCA_se3_ag1_f_06	783.7631	(pause 0.99)	784.7539
773	DCA_se3_ag1_f_06	784.7539	And nobody really liked her. She was fired at the end of the year.	787.9941
774	DCA_int_04	788.4697	Mm-hm.	788.8707
775	DCA_int_04	788.8707	\Mm	793.9731
776	DCA_se3_ag1_f_06	788.9261	I don't know whether we had anything to do with it	790.9941
777	DCA_se3_ag1_f_06	790.9941	(pause 0.37)	791.3671
778	DCA_se3_ag1_f_06	791.3671	cause everybody was dissatisfied. The parents were,	793.7423
779	DCA_int_04	793.9731	Mm-hm.	794.2925
780	DCA_se3_ag1_f_06	794.5373	cause we really weren't learning anything.	796.3576
781	DCA_se3_ag1_f_06	796.3576	(pause 1.23)	797.5886
782	DCA_se3_ag1_f_06	797.5886	I mean we were-	798.1062
783	DCA_se3_ag1_f_06	798.1062	(pause 0.58)	798.6861
784	DCA_se3_ag1_f_06	798.6861	Some were failing and some were getting A's,	800.7821
785	DCA_se3_ag1_f_06	800.7821	(pause 0.36)	801.1382
786	DCA_se3_ag1_f_06	801.1382	but nobody knew anything at all.	803.2132
787	DCA_int_04	803.9103	/Cool./	804.1108
788	DCA_int_04	804.1108	(pause 0.65)	804.7631
789	DCA_int_04	804.7631	What about any tricks?	805.9568
790	DCA_int_04	805.9568	(pause 0.11)	806.0710
791	DCA_int_04	806.0710	Did the kids ever play tricks on teachers or anything like /that, huh/?	809.0575
792	DCA_se3_ag1_f_06	809.0547	<ts>	809.1736
793	DCA_se3_ag1_f_06	809.9914	Well,	810.3247
794	DCA_se3_ag1_f_06	810.3247	(pause 1.25)	811.5791
795	DCA_se3_ag1_f_06	811.5791	for- Um, no. What is it?	813.0665
796	DCA_se3_ag1_f_06	813.0665	(pause 0.53)	813.5929
797	DCA_se3_ag1_f_06	813.5929	<ts>	813.7794
798	DCA_se3_ag1_f_06	813.7794	(pause 0.63)	814.4065
799	DCA_se3_ag1_f_06	814.4065	April Fool's Day.	815.4370
800	DCA_int_04	815.5023	Yeah.	815.7798
801	DCA_se3_ag1_f_06	815.9307	We all get together and play tricks.	817.8542
802	DCA_se3_ag1_f_06	817.8542	(pause 1.04)	818.8987
803	DCA_se3_ag1_f_06	818.8987	Um,	819.4273
804	DCA_se3_ag1_f_06	819.4273	(pause 1.55)	820.9754
805	DCA_se3_ag1_f_06	820.9754	I don't know, it was- Some- At a certain time we'll all stand up and salute the flag, or-	824.9873
806	DCA_se3_ag1_f_06	824.9873	(pause 0.77)	825.7561
807	DCA_se3_ag1_f_06	825.7561	or something weird but	827.1479
808	DCA_se3_ag1_f_06	827.1479	(pause 0.29)	827.4347
809	DCA_se3_ag1_f_06	827.4347	usually	828.1202
810	DCA_int_04	828.4297	Mm-hm.	828.7960
811	DCA_se3_ag1_f_06	828.9472	there's a group	829.8472
